k	j	i	s	
10	136	6	0.254148	
10	136	5	0.069612	
10	135	4	0.823075	
10	135	3	0.830904	
10	134	2	0.905050	
10	134	1	1.011384	
9	134	9	2.539428	
9	133	8	3.187015	
9	133	7	2.943488	
9	132	6	9.972706	
9	131	5	6.314567	
9	131	4	4.700995	
9	130	3	13.357596	
9	129	3	14.770796	
9	128	2	11.943233	
9	127	2	5.227328	
9	127	1	6.545590	
8	127	7	2.551630	
8	126	6	1.847468	
8	125	5	5.526773	
8	124	4	4.201270	
8	123	4	3.793664	
8	122	3	4.288264	
8	121	3	2.282072	
8	120	2	2.173799	
8	119	2	2.172764	
8	119	1	1.968887	
7	119	9	-1.808116	
7	118	8	-0.885617	
7	118	7	0.256854	
7	117	6	0.939815	
7	116	5	3.385322	
7	115	5	-2.461688	
7	114	4	3.653194	
7	113	4	2.494169	
7	112	3	4.230746	
7	111	3	-2.485090	
7	110	2	-0.719966	
7	109	2	0.114956	
7	108	1	-1.948183	
6	108	8	-3.819169	
6	107	8	9.648891	
6	106	7	-0.087844	
6	105	7	5.502753	
6	104	6	8.494413	
6	103	6	7.569062	
6	102	5	9.366568	
6	101	4	8.551940	
6	100	3	8.680018	
6	99	3	6.385617	
6	98	2	2.291611	
6	98	1	2.656295	
5	98	14	1.937840	
5	97	13	1.319027	
5	97	12	1.579476	
5	96	11	5.132467	
5	95	10	3.446268	
5	95	9	3.437294	
5	94	8	6.292516	
5	93	8	5.530914	
5	92	7	2.500040	
5	91	7	3.903650	
5	90	6	1.317618	
5	90	5	1.332789	
5	89	4	6.662465	
5	88	3	6.717638	
5	87	2	5.015679	
5	86	1	1.530910	
4	86	9	0.674502	
4	86	8	-0.186111	
4	85	7	8.108137	
4	84	6	-1.663044	
4	84	5	-6.652391	
4	83	4	-0.805777	
4	83	3	-9.645666	
4	82	2	-0.354335	
4	82	1	-5.095488	
3	82	10	-0.238805	
3	81	9	4.995637	
3	81	8	1.872717	
3	80	7	1.410257	
3	80	6	7.082492	
3	79	5	2.919484	
3	79	4	2.822510	
3	78	3	16.673708	
3	77	3	4.455575	
3	76	2	13.466057	
3	75	2	2.795348	
3	75	1	4.830678	
2	75	13	0.790574	
2	74	12	0.953075	
2	73	12	-0.246098	
2	73	11	-0.369075	
2	72	10	-0.678109	
2	71	10	-1.216547	
2	70	9	-0.695199	
2	70	8	-0.927859	
2	69	7	-1.514468	
2	69	6	-1.477869	
2	68	5	-1.083425	
2	68	4	-0.982625	
2	67	3	-1.402017	
2	67	2	-1.361302	
2	66	1	-1.314040	
1	66	6	-2.878322	
1	66	5	-2.563167	
1	65	4	7.402566	
1	64	3	13.849004	
1	63	3	5.282111	
1	62	2	17.608801	
1	61	1	3.648407	
