k	j	i	s	
10	128	6	0.723120	
10	127	6	0.628432	
10	126	5	1.266300	
10	125	4	0.280681	
10	125	3	0.451458	
10	124	2	1.327876	
10	123	2	1.004930	
10	123	1	1.187581	
9	123	9	0.319810	
9	122	8	1.159220	
9	122	7	1.092698	
9	121	6	7.606377	
9	120	5	8.079631	
9	119	5	7.944931	
9	118	4	12.596301	
9	117	3	12.190120	
9	116	2	16.580385	
9	115	2	10.095951	
9	114	1	8.513752	
8	114	7	1.169716	
8	113	7	-2.859232	
8	112	6	-2.982071	
8	111	6	-5.109819	
8	110	5	-4.263657	
8	109	5	-1.177209	
8	108	4	0.001555	
8	107	4	4.191932	
8	106	3	3.353756	
8	105	3	6.138086	
8	104	2	6.452236	
8	103	2	4.796571	
8	102	1	6.681965	
7	102	9	-0.095567	
7	102	8	-1.499116	
7	101	7	-0.188096	
7	101	6	1.574885	
7	100	5	4.272883	
7	99	5	4.602606	
7	98	4	8.692566	
7	97	4	2.138505	
7	96	3	3.520620	
7	95	3	1.324261	
7	94	2	-0.864916	
7	93	2	-1.797779	
7	92	1	-1.889227	
6	92	8	2.202967	
6	91	8	5.669693	
6	90	7	4.180118	
6	89	7	3.869091	
6	88	6	1.579025	
6	87	5	6.234468	
6	86	4	4.976896	
6	85	4	5.500485	
6	84	3	5.469177	
6	83	3	3.987409	
6	82	2	2.577080	
6	82	1	2.679007	
5	82	14	0.280510	
5	81	13	0.423057	
5	81	12	0.638711	
5	80	11	2.576257	
5	79	11	2.602565	
5	78	10	2.927661	
5	77	10	1.436594	
5	77	9	1.329371	
5	76	8	-0.466189	
5	75	8	-0.289874	
5	74	7	-1.094809	
5	73	6	1.350786	
5	72	5	-0.245407	
5	72	4	-0.193141	
5	71	3	1.291579	
5	71	2	1.332803	
5	70	1	-3.175831	
4	70	9	-0.887618	
4	69	8	2.049287	
4	69	7	1.568343	
4	68	6	-4.512341	
4	68	5	-6.139965	
4	67	4	9.850328	
4	66	3	-4.134691	
4	66	2	-8.666328	
4	65	1	-8.211622	
3	65	10	3.013659	
3	64	9	3.372576	
3	64	8	3.342341	
3	63	7	5.142029	
3	63	6	6.492907	
3	62	5	10.261947	
3	61	5	17.847588	
3	60	4	11.001033	
3	59	3	18.685896	
3	58	2	11.851189	
3	57	2	7.101322	
3	57	1	9.093988	
2	57	13	3.057280	
2	56	12	2.627633	
2	55	12	1.976790	
2	55	11	1.772566	
2	54	10	0.554307	
2	54	9	0.383829	
2	53	8	0.581507	
2	53	7	0.560644	
2	52	6	0.110367	
2	52	5	0.293803	
2	51	4	0.996485	
2	51	3	1.262927	
2	50	2	0.479875	
2	49	1	-0.450780	
1	49	6	-3.805854	
1	49	5	-3.840413	
1	48	4	19.854715	
1	47	3	-1.483230	
1	46	2	22.698219	
1	45	1	-2.420573	
