k	j	i	s	
10	111	6	-0.691384	
10	111	5	-0.980442	
10	110	4	-1.077991	
10	110	3	-1.168677	
10	109	2	-0.509620	
10	109	1	-0.419317	
9	109	9	-1.226038	
9	108	8	-0.439456	
9	108	7	-0.155046	
9	107	6	3.848108	
9	106	5	7.207841	
9	105	4	7.003634	
9	104	3	15.023296	
9	103	3	5.140013	
9	102	2	10.146694	
9	101	2	0.707207	
9	100	1	0.933411	
8	100	7	1.085727	
8	99	7	4.028813	
8	98	6	0.777300	
8	97	5	2.061950	
8	96	4	3.018927	
8	95	4	2.988302	
8	94	3	0.832345	
8	93	3	3.929858	
8	92	2	4.780999	
8	91	2	2.988581	
8	91	1	4.146641	
7	91	9	-1.277265	
7	90	8	-2.825265	
7	90	7	-1.765140	
7	89	6	-5.877460	
7	88	5	-3.969270	
7	87	5	-5.237349	
7	86	4	-4.818538	
7	85	4	-3.145520	
7	84	3	-1.354460	
7	83	3	-0.179584	
7	82	2	-1.088837	
7	81	2	2.997341	
7	80	1	1.635769	
6	80	8	-4.894540	
6	79	8	2.675564	
6	78	7	-0.344526	
6	77	7	-0.680377	
6	76	6	3.729323	
6	75	5	3.204113	
6	74	4	2.195214	
6	74	3	0.596716	
6	73	2	0.299044	
6	73	1	-0.153539	
5	73	14	-0.367920	
5	72	13	0.568740	
5	72	12	0.421532	
5	71	11	0.030945	
5	71	10	-0.230195	
5	70	9	0.987462	
5	70	8	0.736645	
5	69	7	0.767836	
5	69	6	0.617567	
5	68	5	1.483255	
5	68	4	1.464717	
5	67	3	1.215301	
5	67	2	1.022366	
5	66	1	1.087841	
4	66	9	1.179808	
4	66	8	1.620103	
4	65	7	7.182727	
4	65	6	8.182179	
4	64	5	6.819134	
4	63	4	5.474648	
4	62	3	-25.780087	
4	61	2	10.964332	
4	60	1	-21.735310	
3	60	10	-1.050910	
3	59	10	-2.185487	
3	59	9	-2.832242	
3	58	8	-12.672857	
3	57	8	-1.943730	
3	57	7	-2.088288	
3	56	6	-2.802529	
3	55	6	6.715742	
3	54	5	13.435880	
3	53	4	11.761267	
3	52	3	13.934789	
3	51	3	4.705835	
3	50	2	5.006248	
3	50	1	6.542024	
2	50	13	1.437707	
2	49	12	1.349653	
2	49	11	1.236636	
2	48	10	0.343658	
2	48	9	0.186585	
2	47	8	0.698113	
2	47	7	0.788565	
2	46	6	0.541993	
2	46	5	0.712380	
2	45	4	0.833453	
2	45	3	1.037693	
2	44	2	0.156113	
2	43	1	-1.150682	
1	43	6	-1.849805	
1	43	5	-1.105195	
1	42	4	19.059404	
1	41	3	2.454896	
1	40	2	20.535183	
1	39	1	0.228987	
