k	j	i	s	
10	111	6	-0.684234	
10	111	5	-0.974042	
10	110	4	-1.073348	
10	110	3	-1.165428	
10	109	2	-0.512034	
10	109	1	-0.419927	
9	109	9	-1.230620	
9	108	8	-0.443524	
9	108	7	-0.155893	
9	107	6	3.833242	
9	106	5	7.210575	
9	105	4	6.961734	
9	104	3	15.017593	
9	103	3	5.122717	
9	102	2	10.191312	
9	101	2	0.835995	
9	100	1	0.924134	
8	100	7	1.065241	
8	99	7	4.085678	
8	98	6	0.784426	
8	97	5	2.013660	
8	96	4	2.974103	
8	95	4	2.994982	
8	94	3	0.849674	
8	93	3	3.890575	
8	92	2	4.789645	
8	91	2	3.030435	
8	91	1	4.181716	
7	91	9	-1.278146	
7	90	8	-2.834853	
7	90	7	-1.782898	
7	89	6	-5.869222	
7	88	5	-3.988282	
7	87	5	-5.256430	
7	86	4	-4.892298	
7	85	4	-3.190522	
7	84	3	-1.360818	
7	83	3	-0.137193	
7	82	2	-1.162184	
7	81	2	3.019410	
7	80	1	1.567215	
6	80	8	-4.847616	
6	79	8	2.663909	
6	78	7	-0.346332	
6	77	7	-0.696519	
6	76	6	3.684111	
6	75	5	3.151309	
6	74	4	2.193977	
6	74	3	0.600589	
6	73	2	0.292745	
6	73	1	-0.157346	
5	73	14	-0.366790	
5	72	13	0.569814	
5	72	12	0.420913	
5	71	11	0.030741	
5	71	10	-0.230561	
5	70	9	0.986647	
5	70	8	0.734246	
5	69	7	0.769830	
5	69	6	0.618998	
5	68	5	1.481381	
5	68	4	1.462795	
5	67	3	1.215719	
5	67	2	1.023946	
5	66	1	1.082120	
4	66	9	1.178046	
4	66	8	1.617124	
4	65	7	7.190140	
4	65	6	8.188708	
4	64	5	6.831995	
4	63	4	5.467564	
4	62	3	-25.753084	
4	61	2	10.944210	
4	60	1	-21.710402	
3	60	10	-1.043942	
3	59	10	-2.182972	
3	59	9	-2.837725	
3	58	8	-12.683504	
3	57	8	-1.942597	
3	57	7	-2.086543	
3	56	6	-2.900560	
3	55	6	6.729555	
3	54	5	13.420150	
3	53	4	11.741476	
3	52	3	13.917637	
3	51	3	4.687895	
3	50	2	5.037210	
3	50	1	6.564027	
2	50	13	1.435156	
2	49	12	1.349318	
2	49	11	1.239868	
2	48	10	0.346424	
2	48	9	0.188769	
2	47	8	0.696544	
2	47	7	0.786858	
2	46	6	0.537841	
2	46	5	0.709587	
2	45	4	0.827238	
2	45	3	1.032990	
2	44	2	0.155403	
2	43	1	-1.161260	
1	43	6	-1.857725	
1	43	5	-1.115569	
1	42	4	19.067205	
1	41	3	2.443675	
1	40	2	20.562340	
1	39	1	0.244336	
