k	j	i	s	
10	94	6	0.610470	
10	93	6	1.794305	
10	93	5	1.141389	
10	92	4	-0.464713	
10	92	3	-0.501358	
10	91	2	2.150205	
10	91	1	1.893044	
9	91	9	2.667620	
9	90	8	-0.281956	
9	90	7	-1.074766	
9	89	6	-1.585662	
9	89	5	-1.535516	
9	88	4	-1.968766	
9	88	3	-1.413446	
9	87	2	0.975698	
9	87	1	2.825707	
8	87	7	2.232365	
8	86	6	0.084855	
8	86	5	1.070696	
8	85	4	1.786767	
8	85	3	0.989284	
8	84	2	0.998108	
8	84	1	0.121480	
7	84	9	0.372949	
7	83	8	0.273016	
7	83	7	0.479408	
7	82	6	-0.100686	
7	82	5	0.198120	
7	81	4	-0.061888	
7	81	3	-0.124345	
7	80	2	-0.336469	
7	80	1	0.143817	
6	80	8	-0.056022	
6	79	7	-0.682731	
6	79	6	-0.347510	
6	78	5	1.079243	
6	77	5	2.138625	
6	76	4	1.500846	
6	75	4	3.244477	
6	74	3	3.168148	
6	73	3	4.093716	
6	72	2	2.062665	
6	72	1	2.367831	
5	72	14	1.883905	
5	71	13	1.665498	
5	71	12	1.745369	
5	70	11	5.625292	
5	69	11	7.396242	
5	68	10	7.898340	
5	67	10	4.339878	
5	67	9	4.308766	
5	66	8	8.638484	
5	65	8	6.968003	
5	64	7	2.084095	
5	64	6	2.077358	
5	63	5	4.330296	
5	62	4	1.162535	
5	61	4	2.447550	
5	60	3	1.395703	
5	59	3	3.492359	
5	58	2	0.418128	
5	57	2	0.445043	
5	56	1	-2.508358	
4	56	9	-3.390772	
4	55	8	-0.896136	
4	55	7	-1.003782	
4	54	6	0.565204	
4	54	5	-8.246152	
4	53	4	-0.690602	
4	53	3	4.808470	
4	52	2	-14.941332	
4	51	1	7.724059	
3	51	10	2.256998	
3	51	9	-0.101372	
3	50	8	0.400910	
3	50	7	-2.802386	
3	49	6	6.998816	
3	49	5	7.057000	
3	48	4	14.283700	
3	47	3	14.416261	
3	46	2	14.973729	
3	45	2	8.257279	
3	45	1	9.002555	
2	45	13	2.778733	
2	44	12	3.497364	
2	44	11	3.686862	
2	43	10	3.436377	
2	43	9	3.336210	
2	42	8	2.774359	
2	42	7	2.945229	
2	41	6	3.053241	
2	41	5	3.247143	
2	40	4	3.177467	
2	40	3	3.429197	
2	39	2	3.300035	
2	39	1	3.456375	
1	39	6	1.195129	
1	38	5	4.710024	
1	37	4	14.299969	
1	36	3	26.581457	
1	35	3	19.554844	
1	34	2	25.330391	
1	33	2	8.784255	
1	32	1	0.168012	
