	k	i	s
90	10	6	0.270934
89	10	5	0.8835129999999999
88	10	4	-1.375031
87	10	3	-1.21183
86	10	2	0.671424
85	10	1	0.690566
84	9	9	0.6667270000000001
83	9	8	0.666608
82	9	7	1.3790200000000001
81	9	6	-2.780573
80	9	5	-2.101286
79	9	4	4.627186
78	9	3	9.12767
77	9	2	3.6002019999999995
76	9	1	1.232888
75	8	7	7.251913
74	8	6	10.527565
73	8	5	9.365758
72	8	4	2.977257
71	8	3	1.876559
70	8	2	8.142306000000001
69	8	1	3.1946060000000003
68	7	9	0.046899
67	7	8	2.779722
66	7	7	-3.7067550000000002
65	7	6	-5.724478
64	7	5	-7.755476
63	7	4	-3.445973
62	7	3	-7.443408
61	7	2	-11.780724
60	7	1	-4.8711400000000005
59	6	8	-3.246063
58	6	7	13.011483
57	6	6	12.880771000000001
56	6	5	12.526757
55	6	4	16.063879
54	6	3	14.504906
53	6	2	19.901955
52	6	1	6.176138
51	5	14	1.502106
50	5	13	2.026563
49	5	12	2.6009130000000003
48	5	11	2.721542
47	5	10	2.971324
46	5	9	2.330134
45	5	8	2.551911
44	5	7	2.795519
43	5	6	2.963403
42	5	5	8.678513
41	5	4	6.618294000000001
40	5	3	8.938391000000001
39	5	2	2.8897720000000002
38	5	1	2.575759
37	4	9	0.5837760000000001
36	4	8	2.53662
35	4	7	6.624312
34	4	6	13.629548999999999
33	4	5	0.13231600000000002
32	4	4	1.512267
31	4	3	-9.201823
30	4	2	1.554657
29	4	1	-35.877421999999996
28	3	10	0.80386
27	3	9	5.9926010000000005
26	3	8	0.715958
25	3	7	12.598175999999999
24	3	6	4.832125
23	3	5	5.892962000000001
22	3	4	7.60538
21	3	3	9.590506
20	3	2	5.031591000000001
19	3	1	5.2901
18	2	13	2.652777
17	2	12	4.262468
16	2	11	3.817969
15	2	10	0.8139310000000001
14	2	9	0.45183500000000004
13	2	8	1.307625
12	2	7	1.227581
11	2	6	-0.840141
10	2	5	-0.751206
9	2	4	-0.7749
8	2	3	-0.472342
7	2	2	1.566583
6	2	1	2.351977
5	1	6	0.076765
4	1	5	-0.168896
3	1	4	-0.354489
2	1	3	-0.748079
1	1	2	4.2133
0	1	1	0.480325
