	k	i	s
90	10	6	-2.607456
89	10	5	-2.323295
88	10	4	-1.232927
87	10	3	-1.253917
86	10	2	-1.118487
85	10	1	-0.700416
84	9	9	1.195576
83	9	8	1.2480799999999999
82	9	7	1.906566
81	9	6	3.300296
80	9	5	3.724264
79	9	4	3.5060910000000005
78	9	3	26.313353
77	9	2	9.160257999999999
76	9	1	2.326979
75	8	7	1.051816
74	8	6	4.702324
73	8	5	9.251700999999999
72	8	4	13.804708999999999
71	8	3	7.130901999999999
70	8	2	0.33528899999999995
69	8	1	-0.393499
68	7	9	-2.679042
67	7	8	-1.887845
66	7	7	-1.909687
65	7	6	-0.34805
64	7	5	4.276795
63	7	4	1.7492839999999998
62	7	3	-8.642044
61	7	2	-11.624782999999999
60	7	1	-4.814539
59	6	8	-10.668312
58	6	7	10.007313
57	6	6	9.084473
56	6	5	6.2578830000000005
55	6	4	11.672208
54	6	3	16.022282
53	6	2	22.712991
52	6	1	7.939912
51	5	14	2.527453
50	5	13	2.992124
49	5	12	3.4078480000000004
48	5	11	3.883917
47	5	10	3.908494
46	5	9	9.626617
45	5	8	10.677963
44	5	7	10.846435000000001
43	5	6	5.576864
42	5	5	5.474434
41	5	4	5.56952
40	5	3	5.430962999999999
39	5	2	4.695074
38	5	1	4.823262000000001
37	4	9	2.357182
36	4	8	1.551118
35	4	7	1.333968
34	4	6	11.871234
33	4	5	19.122075
32	4	4	7.349446
31	4	3	1.4986629999999999
30	4	2	-2.4626259999999998
29	4	1	-18.045319
28	3	10	-3.325436
27	3	9	-2.021849
26	3	8	-3.100293
25	3	7	1.300994
24	3	6	1.261228
23	3	5	6.460285
22	3	4	18.114694999999998
21	3	3	6.620621000000001
20	3	2	5.025449
19	3	1	4.628578
18	2	13	2.533578
17	2	12	3.7252910000000004
16	2	11	3.78284
15	2	10	1.985754
14	2	9	1.652253
13	2	8	2.35126
12	2	7	2.3561919999999996
11	2	6	2.941939
10	2	5	3.163614
9	2	4	3.353182
8	2	3	3.4449400000000003
7	2	2	2.4946580000000003
6	2	1	2.645988
5	1	6	2.835523
4	1	5	7.325978
3	1	4	11.187854
2	1	3	10.795228
1	1	2	34.469259
0	1	1	11.63096
