	k	i	s
90	10	6	-2.229516
89	10	5	-2.2175290000000003
88	10	4	-0.980347
87	10	3	-0.9692200000000001
86	10	2	-1.131636
85	10	1	-0.779347
84	9	9	1.108558
83	9	8	2.7159459999999997
82	9	7	2.795667
81	9	6	10.677755000000001
80	9	5	2.933698
79	9	4	3.015755
78	9	3	12.874439
77	9	2	23.978977
76	9	1	9.614597
75	8	7	12.331087
74	8	6	7.280652000000001
73	8	5	14.616441
72	8	4	3.2937849999999997
71	8	3	3.00719
70	8	2	10.657465
69	8	1	3.257807
68	7	9	-1.6458869999999999
67	7	8	-0.48684799999999995
66	7	7	0.273022
65	7	6	-1.024222
64	7	5	1.2933459999999999
63	7	4	2.9426959999999998
62	7	3	-0.9644609999999998
61	7	2	-1.1867490000000003
60	7	1	-5.979498
59	6	8	-9.870699
58	6	7	-18.352099
57	6	6	6.213547
56	6	5	15.128525
55	6	4	10.390775999999999
54	6	3	13.720154
53	6	2	19.970933
52	6	1	6.237757
51	5	14	1.430372
50	5	13	2.348097
49	5	12	2.8950560000000003
48	5	11	4.129271
47	5	10	4.325482
46	5	9	4.718426
45	5	8	4.933154
44	5	7	5.187345
43	5	6	5.23
42	5	5	4.863475
41	5	4	4.8886769999999995
40	5	3	9.696792
39	5	2	3.8288870000000004
38	5	1	3.9724559999999998
37	4	9	1.6003450000000001
36	4	8	1.981744
35	4	7	2.7556990000000003
34	4	6	7.960976
33	4	5	2.243264
32	4	4	0.19992000000000001
31	4	3	-10.051978
30	4	2	-3.5570209999999998
29	4	1	-22.316618
28	3	10	-0.338377
27	3	9	-0.910593
26	3	8	-3.831262
25	3	7	-5.860094999999999
24	3	6	0.5809529999999999
23	3	5	11.61684
22	3	4	6.4087309999999995
21	3	3	5.963575
20	3	2	2.676558
19	3	1	1.9380009999999999
18	2	13	1.2789030000000001
17	2	12	2.918374
16	2	11	3.0909299999999997
15	2	10	1.394058
14	2	9	1.1375030000000002
13	2	8	1.3545909999999999
12	2	7	1.348523
11	2	6	2.143837
10	2	5	2.370058
9	2	4	2.860598
8	2	3	3.035819
7	2	2	3.201413
6	2	1	3.245469
5	1	6	0.694068
4	1	5	7.406652
3	1	4	10.126812
2	1	3	9.835147000000001
1	1	2	24.901863
0	1	1	8.613341
