	k	i	s
90	10	6	2.4927520000000003
89	10	5	1.193219
88	10	4	1.253228
87	10	3	-3.903411
86	10	2	-0.28609799999999974
85	10	1	0.034444999999999996
84	9	9	1.4594209999999999
83	9	8	2.354706
82	9	7	4.561386
81	9	6	1.451482
80	9	5	0.722406
79	9	4	3.4157589999999995
78	9	3	5.675209
77	9	2	13.158688000000001
76	9	1	2.754825
75	8	7	1.582582
74	8	6	3.2774970000000003
73	8	5	6.548068000000001
72	8	4	1.301093
71	8	3	0.486846
70	8	2	0.2979649999999996
69	8	1	-1.495744
68	7	9	-5.2472840000000005
67	7	8	-1.212668
66	7	7	-1.4124510000000001
65	7	6	0.090429
64	7	5	-0.3895810000000002
63	7	4	-2.5812109999999997
62	7	3	-0.7261920000000001
61	7	2	-6.237615
60	7	1	-7.695792
59	6	8	-9.306932
58	6	7	3.668347
57	6	6	10.116199
56	6	5	10.732512
55	6	4	5.937806
54	6	3	4.2274970000000005
53	6	2	7.778642
52	6	1	6.487355
51	5	14	2.90855
50	5	13	8.247823
49	5	12	4.058857
48	5	11	2.867181
47	5	10	3.698882
46	5	9	3.4877239999999996
45	5	8	4.566946
44	5	7	4.746894999999999
43	5	6	4.763895
42	5	5	4.837944
41	5	4	4.733827
40	5	3	4.872641000000001
39	5	2	4.354998
38	5	1	4.763011
37	4	9	3.1808919999999996
36	4	8	2.879298
35	4	7	7.573523
34	4	6	17.723742
33	4	5	7.517614
32	4	4	12.257071
31	4	3	-0.682928
30	4	2	-0.946751
29	4	1	-11.117352
28	3	10	-4.212978
27	3	9	-4.094476
26	3	8	-0.483067
25	3	7	5.876462
24	3	6	-6.535269
23	3	5	1.400463
22	3	4	-1.6744720000000002
21	3	3	-6.395828
20	3	2	2.72385
19	3	1	0.11849200000000001
18	2	13	1.819386
17	2	12	0.321403
16	2	11	-0.225284
15	2	10	1.08123
14	2	9	0.8693270000000001
13	2	8	1.0838860000000001
12	2	7	0.9321510000000001
11	2	6	1.69072
10	2	5	1.637343
9	2	4	1.344586
8	2	3	0.965934
7	2	2	-0.454563
6	2	1	-0.095562
5	1	6	6.8162270000000005
4	1	5	4.783829
3	1	4	5.181422
2	1	3	18.172468
1	1	2	20.936949
0	1	1	-0.723562
