k	j	i	s	
10	76	6	-1.319391	
10	76	5	-1.363931	
10	75	4	-1.175796	
10	75	3	-1.183852	
10	74	2	-2.390620	
10	73	1	-2.862200	
9	73	9	-2.077689	
9	73	8	-2.298437	
9	72	7	-3.249554	
9	72	6	-1.865174	
9	71	5	-1.826546	
9	71	4	-1.903239	
9	70	3	-2.094985	
9	70	2	-2.569684	
9	69	1	-5.068384	
8	69	7	-2.004957	
8	69	6	-2.795916	
8	68	5	-1.914454	
8	68	4	-1.807600	
8	67	3	-1.819828	
8	67	2	-1.775701	
8	66	1	-3.808522	
7	66	9	0.095897	
7	65	9	0.109119	
7	64	8	0.402444	
7	63	8	0.767287	
7	62	7	2.407949	
7	61	7	2.937912	
7	60	6	2.987345	
7	59	6	1.235933	
7	59	5	1.104897	
7	58	4	1.813761	
7	57	3	3.571540	
7	56	2	6.282313	
7	55	2	3.011742	
7	55	1	4.270354	
6	55	8	4.150249	
6	54	7	9.968733	
6	53	6	10.178943	
6	52	5	11.136309	
6	51	4	10.320786	
6	50	3	11.306976	
6	49	2	5.582651	
6	49	1	5.650785	
5	49	14	3.526163	
5	48	13	2.852250	
5	48	12	3.150790	
5	47	11	3.795629	
5	47	10	3.820675	
5	46	9	3.739681	
5	46	8	4.086768	
5	45	7	4.524104	
5	44	6	1.060184	
5	43	6	1.720214	
5	42	5	3.167184	
5	41	5	7.976088	
5	40	4	0.605905	
5	40	3	0.476861	
5	39	2	3.945505	
5	38	1	-4.458273	
4	38	9	-0.317573	
4	38	8	2.124381	
4	37	7	1.984830	
4	37	6	-0.952545	
4	36	5	-3.488963	
4	36	4	-7.304482	
4	35	3	-19.273125	
4	35	2	-17.577515	
4	34	1	-71.862259	
3	34	10	1.284942	
3	34	9	11.968316	
3	33	8	6.085286	
3	32	7	28.899069	
3	31	6	1.943127	
3	31	5	2.364161	
3	30	4	2.139052	
3	30	3	3.358936	
3	29	2	4.591368	
3	29	1	4.460784	
2	29	13	3.348836	
2	28	12	2.449623	
2	28	11	2.699345	
2	27	10	3.925583	
2	27	9	3.994295	
2	26	8	3.123402	
2	26	7	3.194549	
2	25	6	2.495665	
2	25	5	2.470159	
2	24	4	-0.079869	
2	24	3	0.286554	
2	23	2	1.047428	
2	23	1	1.421421	
1	23	6	5.108123	
1	22	5	3.480055	
1	22	4	6.274604	
1	21	3	13.801321	
1	20	2	12.833319	
1	19	2	4.686789	
1	18	1	-7.056366	
