k	j	i	s	
10	91	6	-1.789061	
10	90	5	0.128163	
10	90	4	-0.232191	
10	89	3	-2.157754	
10	89	2	-2.669565	
10	88	1	-3.177489	
9	88	9	-1.620825	
9	88	8	-2.024484	
9	87	7	-1.591459	
9	87	6	-2.113843	
9	86	5	-1.764785	
9	86	4	-0.721857	
9	85	3	1.030764	
9	84	2	0.210473	
9	84	1	0.287106	
8	84	7	-1.764792	
8	83	6	0.462631	
8	83	5	0.250121	
8	82	4	3.114885	
8	81	4	1.909973	
8	81	3	1.502881	
8	80	2	0.956018	
8	79	2	2.318384	
8	79	1	3.762248	
7	79	9	1.863932	
7	78	8	1.757016	
7	78	7	2.902792	
7	77	6	1.634231	
7	77	5	1.916407	
7	76	4	2.661619	
7	75	3	6.934566	
7	74	2	6.807217	
7	73	2	0.308433	
7	72	1	2.854881	
6	72	8	-2.642489	
6	71	8	0.239637	
6	70	7	5.130047	
6	69	6	5.359352	
6	68	5	2.095976	
6	68	4	-0.129706	
6	67	3	1.218662	
6	67	2	-1.798682	
6	66	1	-4.359987	
5	66	14	1.498680	
5	66	13	2.006401	
5	65	12	2.303353	
5	65	11	0.824332	
5	64	10	1.808280	
5	64	9	1.431955	
5	63	8	2.651294	
5	63	7	2.396134	
5	62	6	2.126534	
5	62	5	2.110498	
5	61	4	1.431787	
5	61	3	1.480260	
5	60	2	1.035567	
5	60	1	1.314264	
4	60	9	2.075675	
4	59	8	3.134669	
4	59	7	8.684978	
4	58	6	16.522612	
4	57	5	26.674669	
4	56	4	12.734393	
4	55	3	16.559029	
4	54	2	8.142589	
4	53	2	-1.610241	
4	52	1	-1.699103	
3	52	10	-0.367211	
3	51	10	-0.802400	
3	50	9	13.960923	
3	49	8	1.179139	
3	48	7	8.849881	
3	48	6	4.707835	
3	47	5	3.013541	
3	47	4	1.305123	
3	46	3	0.604123	
3	46	2	-0.709261	
3	45	1	-0.954139	
2	45	13	2.140007	
2	45	12	0.885203	
2	44	11	1.909387	
2	44	10	0.597345	
2	43	9	0.727620	
2	43	8	0.777997	
2	42	7	1.252376	
2	42	6	1.215766	
2	41	5	-0.890541	
2	41	4	-0.904438	
2	40	3	-0.768081	
2	40	2	0.077188	
2	39	1	0.112933	
1	39	6	-1.286226	
1	39	5	0.355051	
1	38	4	-3.550974	
1	38	3	2.170061	
1	37	2	11.350580	
1	36	1	2.937538	
