k	j	i	s	
10	109	6	-2.634660	
10	108	5	-2.005945	
10	108	4	-2.363777	
10	107	3	-1.184700	
10	107	2	-1.210676	
10	106	1	-2.790836	
9	106	9	1.321680	
9	106	8	1.090570	
9	105	7	-1.849830	
9	105	6	-1.388596	
9	104	5	1.528092	
9	104	4	-0.065917	
9	103	3	7.200214	
9	102	2	3.026641	
9	101	2	-1.880372	
9	100	1	7.026989	
8	100	7	0.693433	
8	99	6	2.506816	
8	98	5	1.141574	
8	97	5	1.246803	
8	96	4	4.163513	
8	95	4	2.910058	
8	94	3	5.762676	
8	93	3	2.291416	
8	92	2	2.829019	
8	92	1	3.267216	
7	92	9	1.560805	
7	91	8	0.715589	
7	91	7	1.016774	
7	90	6	2.057585	
7	89	6	1.000420	
7	88	5	4.164969	
7	87	5	2.495540	
7	86	4	6.406180	
7	85	3	12.581562	
7	84	2	7.085579	
7	83	2	7.278455	
7	82	1	-2.347384	
6	82	8	-2.782784	
6	81	8	3.261517	
6	80	7	0.273290	
6	79	7	0.742885	
6	78	6	4.422034	
6	77	6	0.459503	
6	76	5	4.190036	
6	75	5	1.487691	
6	75	4	1.238212	
6	74	3	2.705367	
6	74	2	2.061578	
6	73	1	-1.324665	
5	73	14	2.398674	
5	73	13	1.749997	
5	72	12	1.602228	
5	72	11	2.020038	
5	71	10	2.047569	
5	71	9	1.952606	
5	70	8	8.146067	
5	69	8	6.470918	
5	68	7	1.095749	
5	67	7	2.142466	
5	66	6	4.483255	
5	65	5	3.820848	
5	64	4	8.238806	
5	63	3	3.980305	
5	63	2	3.911266	
5	62	1	0.016108	
4	62	9	1.160632	
4	62	8	1.191040	
4	61	7	5.035008	
4	61	6	2.254434	
4	60	5	-6.086350	
4	60	4	-6.022745	
4	59	3	-25.088625	
4	59	2	-18.069715	
4	58	1	-34.109177	
3	58	10	2.728076	
3	58	9	8.266933	
3	57	8	8.920506	
3	56	7	14.454631	
3	55	7	7.053893	
3	54	6	5.053681	
3	53	5	-0.784483	
3	53	4	0.429177	
3	52	3	2.668900	
3	52	2	0.431515	
3	51	1	-0.682371	
2	51	13	1.880191	
2	51	12	1.084208	
2	50	11	1.609548	
2	50	10	0.657149	
2	49	9	1.434714	
2	49	8	1.413745	
2	48	7	1.003580	
2	48	6	1.233135	
2	47	5	2.297603	
2	47	4	2.410934	
2	46	3	1.185100	
2	46	2	1.402277	
2	45	1	0.750506	
1	45	6	0.712609	
1	45	5	2.313259	
1	44	4	0.601663	
1	44	3	1.750591	
1	43	2	9.168295	
1	42	1	2.367072	
