k	j	i	s	
10	83	6	-0.027529	
10	82	5	4.693150	
10	81	5	1.574204	
10	81	4	0.602765	
10	80	3	1.599555	
10	80	2	1.534745	
10	79	1	2.387184	
9	79	9	-0.072414	
9	79	8	-3.086140	
9	78	7	-1.480486	
9	78	6	-2.724269	
9	77	5	-2.330889	
9	77	4	-3.465739	
9	76	3	-3.450534	
9	76	2	-2.830243	
9	75	1	-7.118971	
8	75	7	-2.886947	
8	75	6	-3.410307	
8	74	5	-1.702348	
8	74	4	-0.913402	
8	73	3	-2.400654	
8	73	2	-2.580741	
8	72	1	-4.438425	
7	72	9	-1.031662	
7	72	8	-1.232093	
7	71	7	-0.894395	
7	71	6	-1.187576	
7	70	5	-1.199402	
7	70	4	-0.956052	
7	69	3	-1.008124	
7	69	2	-1.466039	
7	68	1	-3.480318	
6	68	8	-2.579433	
6	68	7	-2.436315	
6	67	6	-1.820660	
6	67	5	0.003104	
6	66	4	-0.063572	
6	66	3	-0.332403	
6	65	2	-0.155388	
6	65	1	-0.137552	
5	65	14	2.241686	
5	64	13	1.665859	
5	64	12	1.678105	
5	63	11	1.489256	
5	63	10	1.211178	
5	62	9	1.275285	
5	62	8	1.142623	
5	61	7	1.416577	
5	61	6	1.520095	
5	60	5	-1.349498	
5	60	4	-1.122975	
5	59	3	-0.183978	
5	59	2	0.093036	
5	58	1	-1.482418	
4	58	9	-2.792030	
4	58	8	-1.732744	
4	57	7	-5.152671	
4	57	6	-6.242123	
4	56	5	-9.417325	
4	55	5	-4.483716	
4	54	4	-20.521919	
4	53	3	50.178391	
4	52	2	-7.659368	
4	51	2	0.589287	
4	51	1	30.830204	
3	51	10	-0.888702	
3	50	9	-13.552780	
3	49	9	44.215977	
3	48	8	0.156007	
3	47	7	59.414360	
3	46	6	5.440891	
3	45	5	1.485556	
3	44	4	5.114751	
3	43	3	0.969861	
3	43	2	-1.000695	
3	42	1	2.145795	
2	42	13	-0.343408	
2	42	12	-2.172821	
2	41	11	-3.211200	
2	41	10	-3.953640	
2	40	9	-4.112562	
2	40	8	-4.509079	
2	39	7	-5.626832	
2	39	6	-6.000763	
2	38	5	-3.915355	
2	38	4	-4.048596	
2	37	3	-6.369776	
2	37	2	-6.124733	
2	36	1	-9.072449	
1	36	6	-4.352247	
1	36	5	-5.540812	
1	35	4	28.278053	
1	34	3	-13.746924	
1	33	2	28.213810	
1	32	1	-13.490564	
