k	j	i	s	
10	114	6	0.955533	
10	113	5	-0.427665	
10	113	4	-0.326056	
10	112	3	2.986936	
10	111	3	1.322355	
10	110	2	1.838186	
10	109	2	0.851951	
10	109	1	0.951058	
9	109	9	0.607241	
9	108	8	0.447013	
9	107	7	2.692486	
9	106	6	5.052603	
9	105	6	5.946041	
9	104	5	-0.745756	
9	103	5	-2.126280	
9	102	4	-2.483768	
9	101	4	-0.978101	
9	100	3	-0.359916	
9	99	3	-5.085799	
9	98	2	-7.729758	
9	97	2	-5.427844	
9	96	1	-5.082955	
8	96	7	-6.783298	
8	95	7	1.702087	
8	94	6	-2.958972	
8	94	5	-2.332090	
8	93	4	-4.377779	
8	92	3	-4.271248	
8	91	3	-2.132980	
8	91	2	-2.489351	
8	90	1	-4.794997	
7	90	9	-1.959233	
7	89	9	-3.241383	
7	88	8	-0.710201	
7	87	7	-3.318841	
7	87	6	-2.478007	
7	86	5	-0.304229	
7	86	4	-0.124141	
7	85	3	-1.420171	
7	84	2	5.308760	
7	83	2	3.200971	
7	82	1	3.068095	
6	82	8	2.384211	
6	81	8	0.683699	
6	80	7	-0.749688	
6	79	6	1.093805	
6	78	5	0.788388	
6	77	5	3.740219	
6	76	4	3.369658	
6	75	3	4.564831	
6	74	2	1.362427	
6	74	1	1.198567	
5	74	14	2.547304	
5	73	13	4.933502	
5	72	12	4.255008	
5	71	11	3.490506	
5	70	10	1.916497	
5	70	9	1.879897	
5	69	8	1.374633	
5	68	7	1.258049	
5	67	7	1.815885	
5	66	6	4.837698	
5	65	5	2.282320	
5	64	4	6.843620	
5	63	3	3.861975	
5	63	2	3.555784	
5	62	1	4.674637	
4	62	9	3.203906	
4	62	8	2.729913	
4	61	7	31.165112	
4	60	6	-5.498526	
4	59	5	7.123844	
4	59	4	1.326579	
4	58	3	-23.270313	
4	58	2	-17.987253	
4	57	1	-76.209816	
3	57	10	2.290778	
3	57	9	17.689075	
3	56	8	-1.847214	
3	55	7	45.889820	
3	54	6	3.227049	
3	53	5	10.395633	
3	52	4	4.706778	
3	51	3	9.295322	
3	50	2	8.611690	
3	49	1	9.653311	
2	49	13	-1.652243	
2	49	12	-2.372214	
2	48	11	-3.148307	
2	48	10	-3.442084	
2	47	9	-4.510436	
2	47	8	-4.548625	
2	46	7	-5.170407	
2	46	6	-4.970314	
2	45	5	-5.426466	
2	45	4	-5.260856	
2	44	3	-5.758844	
2	44	2	-5.622108	
2	43	1	-10.474868	
1	43	6	-2.942624	
1	43	5	-3.521697	
1	42	4	16.252497	
1	41	3	3.779110	
1	40	2	18.887600	
1	39	2	3.242494	
1	38	1	1.920942	
