k	j	i	s	
10	178	6	1.253162	
10	177	6	-0.178953	
10	176	5	2.636358	
10	175	4	2.864220	
10	174	3	2.622526	
10	173	3	4.371388	
10	172	2	5.217507	
10	171	2	0.963986	
10	171	1	1.207090	
9	171	9	-0.023054	
9	170	8	1.614875	
9	169	8	0.947695	
9	169	7	0.880154	
9	168	6	5.188200	
9	167	6	9.262648	
9	166	5	9.685140	
9	165	5	5.827760	
9	164	4	5.338740	
9	163	4	10.481858	
9	162	3	16.932222	
9	161	3	10.972925	
9	160	2	8.270049	
9	159	2	4.679226	
9	158	1	-1.856887	
8	158	7	0.136890	
8	157	7	9.605206	
8	156	6	1.245109	
8	155	6	2.087792	
8	154	5	4.466074	
8	153	5	3.116312	
8	152	4	2.770263	
8	151	4	1.102082	
8	150	3	3.785840	
8	149	3	3.529064	
8	148	2	3.395849	
8	147	2	1.643782	
8	147	1	1.393459	
7	147	9	-0.248889	
7	146	8	1.059664	
7	145	7	0.948888	
7	144	6	1.930240	
7	143	6	7.432878	
7	142	5	4.492747	
7	141	5	-2.309581	
7	140	4	-2.448245	
7	139	4	-6.258406	
7	138	3	-1.728834	
7	137	3	-3.096657	
7	136	2	-2.368956	
7	135	2	-7.338062	
7	134	1	-7.458867	
6	134	8	-10.307550	
6	133	8	-7.290156	
6	132	7	-0.954403	
6	131	7	-8.185660	
6	130	6	-13.154356	
6	129	6	-10.120626	
6	128	5	-14.762969	
6	127	5	-12.847938	
6	126	4	-18.300900	
6	125	4	-13.574851	
6	124	3	-11.603453	
6	123	3	-9.829133	
6	122	2	-11.977786	
6	121	2	-8.269850	
6	120	1	-8.577293	
5	120	14	-4.045083	
5	119	14	-2.971056	
5	118	13	-3.648152	
5	117	13	-0.747948	
5	116	12	-0.211430	
5	115	12	-0.085778	
5	114	11	0.107583	
5	114	10	0.160262	
5	113	9	0.131007	
5	113	8	0.305373	
5	112	7	-0.126993	
5	112	6	-0.136573	
5	111	5	-0.671373	
5	111	4	-0.731687	
5	110	3	-2.422015	
5	109	3	-2.471934	
5	108	2	-0.976848	
5	107	1	-0.474479	
4	107	9	-0.910709	
4	107	8	-3.154721	
4	106	7	-4.456820	
4	106	6	-2.477860	
4	105	5	-10.566637	
4	104	4	-5.974659	
4	103	3	31.053347	
4	102	2	-3.137591	
4	101	2	-0.010605	
4	101	1	18.420973	
3	101	10	-0.035104	
3	100	9	9.626438	
3	99	9	34.690704	
3	98	8	-1.506617	
3	97	7	43.639149	
3	96	6	2.522040	
3	95	6	5.383530	
3	94	5	1.580421	
3	93	5	5.782652	
3	92	4	4.445759	
3	91	4	10.555827	
3	90	3	10.849146	
3	89	2	4.614698	
3	89	1	4.359700	
2	89	13	-1.854835	
2	88	12	-2.577850	
2	88	11	-2.974089	
2	87	10	-3.875023	
2	87	9	-4.306867	
2	86	8	-4.077703	
2	86	7	-4.080019	
2	85	6	-3.554056	
2	85	5	-3.317887	
2	84	4	-2.601033	
2	84	3	-2.073324	
2	83	2	-1.548682	
2	83	1	-0.802226	
1	83	6	-1.622947	
1	82	5	4.022436	
1	82	4	7.687304	
1	81	3	11.996306	
1	80	2	17.822380	
1	79	2	16.508179	
1	78	1	4.331047	
