k	j	i	s	
10	157	6	1.120106	
10	156	5	1.201299	
10	155	5	3.978751	
10	154	4	1.458858	
10	153	4	5.125394	
10	152	3	3.042377	
10	151	3	3.811862	
10	150	2	4.239692	
10	149	2	2.812644	
10	149	1	2.960565	
9	149	9	1.659665	
9	148	8	2.234389	
9	148	7	2.476750	
9	147	6	8.487427	
9	146	5	5.686707	
9	145	5	1.361310	
9	144	4	6.609437	
9	143	4	5.104392	
9	142	3	18.181955	
9	141	3	2.464092	
9	140	2	14.563474	
9	139	2	-0.179325	
9	138	1	7.368890	
8	138	7	5.289677	
8	137	7	8.560401	
8	136	6	2.644068	
8	135	6	4.285481	
8	134	5	2.532168	
8	133	5	2.159671	
8	132	4	3.950921	
8	131	4	3.902847	
8	130	3	2.880034	
8	129	3	2.778259	
8	128	2	3.009302	
8	127	2	4.374121	
8	126	1	2.155960	
7	126	9	-0.412999	
7	126	8	-0.266516	
7	125	7	1.801696	
7	124	6	3.823033	
7	123	6	4.861079	
7	122	5	7.468938	
7	121	5	-1.940614	
7	120	4	2.239471	
7	119	4	-4.957478	
7	118	3	2.484948	
7	117	3	-1.818567	
7	116	2	-5.331063	
7	115	2	-9.761715	
7	114	1	-7.970905	
6	114	8	-7.786323	
6	113	8	-5.188200	
6	112	7	-1.386626	
6	111	6	-5.652172	
6	110	5	-8.381901	
6	109	4	-8.857667	
6	108	3	-11.154418	
6	107	2	-9.242520	
6	106	1	-3.393913	
5	106	14	-5.658520	
5	105	14	-8.565080	
5	104	13	-3.952635	
5	103	13	-5.874408	
5	102	12	-7.630631	
5	101	12	-6.428453	
5	100	11	-3.997699	
5	99	11	-3.070503	
5	98	10	-4.025031	
5	97	10	-0.402440	
5	96	9	-1.549573	
5	95	9	2.270777	
5	94	8	2.948032	
5	93	8	5.239185	
5	92	7	5.431691	
5	91	7	7.923279	
5	90	6	8.857370	
5	89	6	3.627101	
5	89	5	3.620111	
5	88	4	6.275701	
5	87	4	1.739025	
5	86	3	1.674551	
5	85	3	3.271888	
5	84	2	4.538320	
5	83	2	2.470563	
5	83	1	1.980499	
4	83	9	-3.941225	
4	82	8	-7.480258	
4	82	7	-7.750934	
4	81	6	-8.918367	
4	81	5	-2.412565	
4	80	4	-0.226370	
4	79	3	27.510767	
4	78	2	3.344991	
4	77	2	-3.781727	
4	77	1	18.208309	
3	77	10	-0.905516	
3	76	9	13.264384	
3	75	9	12.762320	
3	75	8	-0.923857	
3	74	7	26.503588	
3	73	7	35.461308	
3	72	6	3.944992	
3	71	5	5.802560	
3	70	4	5.635089	
3	69	4	6.714802	
3	68	3	4.656118	
3	67	3	8.622504	
3	66	2	6.992836	
3	65	2	3.038659	
3	65	1	5.295428	
2	65	13	-1.514383	
2	64	12	-2.694929	
2	64	11	-2.961394	
2	63	10	-3.475256	
2	63	9	-3.658338	
2	62	8	-4.181747	
2	62	7	-4.111365	
2	61	6	-4.127148	
2	61	5	-3.802301	
2	60	4	-4.766592	
2	60	3	-4.512546	
2	59	2	-8.086017	
2	58	1	-6.731851	
1	58	6	-1.754230	
1	58	5	-2.139489	
1	57	4	4.897020	
1	57	3	4.415493	
1	56	2	3.018429	
1	55	2	12.480772	
1	54	1	-5.757908	
