k	j	i	s	
10	137	6	2.145481	
10	136	5	2.969217	
10	135	5	2.654850	
10	134	4	1.662697	
10	133	4	2.731920	
10	132	3	1.983336	
10	131	3	2.154048	
10	130	2	2.071826	
10	129	2	1.636680	
10	128	1	1.122976	
9	128	9	4.084757	
9	127	9	3.344246	
9	126	8	3.190581	
9	125	8	2.865404	
9	124	7	1.762598	
9	123	7	2.254344	
9	122	6	3.834161	
9	121	6	6.118234	
9	120	5	9.023354	
9	119	5	12.652246	
9	118	4	16.163515	
9	117	4	15.696663	
9	116	3	22.647419	
9	115	3	7.568350	
9	114	2	6.812572	
9	114	1	9.773244	
8	114	7	3.627103	
8	113	6	-1.198902	
8	113	5	0.496944	
8	112	4	9.288598	
8	111	4	5.372499	
8	110	3	6.641755	
8	109	3	4.035571	
8	108	2	2.624053	
8	107	2	0.701833	
8	106	1	-1.378300	
7	106	9	0.175000	
7	105	9	-0.002565	
7	105	8	-0.682746	
7	104	7	1.417153	
7	103	7	1.646086	
7	102	6	5.393394	
7	101	6	4.173443	
7	100	5	4.847255	
7	99	5	-0.306781	
7	98	4	4.379395	
7	97	4	-1.419227	
7	96	3	4.319730	
7	95	3	-9.525874	
7	94	2	-1.544742	
7	93	2	-9.670511	
7	92	1	3.760231	
6	92	8	1.656030	
6	91	8	-5.130442	
6	90	7	-15.033805	
6	89	7	-6.299118	
6	89	6	-7.023737	
6	88	5	-10.239011	
6	87	5	-7.171785	
6	86	4	-4.040103	
6	85	4	-3.151527	
6	85	3	-4.001583	
6	84	2	-5.530188	
6	83	2	-6.684364	
6	82	1	-8.662316	
5	82	14	-3.567572	
5	81	14	-0.140365	
5	80	13	-0.295899	
5	79	13	0.139648	
5	78	12	0.141875	
5	77	12	-0.661275	
5	76	11	0.568994	
5	75	11	2.209687	
5	74	10	0.349537	
5	73	10	0.687221	
5	72	9	1.421580	
5	71	9	2.233403	
5	70	8	2.606678	
5	69	8	4.808383	
5	68	7	4.288282	
5	67	7	5.350956	
5	66	6	6.198158	
5	65	6	7.300117	
5	64	5	7.652503	
5	63	5	8.767034	
5	62	4	10.141474	
5	61	4	10.639138	
5	60	3	10.980880	
5	59	3	9.757113	
5	58	2	8.515164	
5	57	2	3.974780	
5	57	1	3.990804	
4	57	9	1.600655	
4	56	8	0.347805	
4	55	8	-1.754008	
4	54	7	-1.818634	
4	53	7	-3.189299	
4	53	6	-3.289094	
4	52	5	4.077489	
4	51	5	-1.542961	
4	51	4	-5.252465	
4	50	3	-11.030880	
4	50	2	-6.445495	
4	49	1	-45.945965	
3	49	10	-3.512115	
3	49	9	-0.823898	
3	48	8	-6.041183	
3	47	7	-2.111984	
3	46	6	-2.935549	
3	45	6	10.735793	
3	44	5	12.950254	
3	43	4	16.444633	
3	42	3	16.107679	
3	41	3	12.926868	
3	40	2	5.002852	
3	40	1	5.359026	
2	40	13	2.039862	
2	39	12	3.119894	
2	39	11	3.020287	
2	38	10	2.871421	
2	38	9	2.453164	
2	37	8	2.233744	
2	37	7	2.297380	
2	36	6	2.215659	
2	36	5	2.349991	
2	35	4	3.049109	
2	35	3	3.665474	
2	34	2	7.271696	
2	33	1	1.729783	
1	33	6	2.253774	
1	33	5	2.204597	
1	32	4	50.087254	
1	31	3	-0.946166	
1	30	2	50.200485	
1	29	1	-2.817408	
