k	j	i	s	
10	172	6	1.784132	
10	171	6	2.331190	
10	170	5	6.475958	
10	169	5	-2.794939	
10	168	4	9.276049	
10	167	4	3.456145	
10	166	3	8.184654	
10	165	3	3.174496	
10	164	2	9.305970	
10	163	2	1.282629	
10	162	1	3.993480	
9	162	9	1.784870	
9	161	9	3.325984	
9	160	8	2.885609	
9	159	8	4.766380	
9	158	7	5.782729	
9	157	7	5.977121	
9	156	6	11.832649	
9	155	6	9.241980	
9	154	5	13.168211	
9	153	4	16.114777	
9	152	3	20.661386	
9	151	3	14.626602	
9	150	2	10.593511	
9	149	2	8.603525	
9	148	1	-3.064811	
8	148	7	-0.064426	
8	147	7	7.027926	
8	146	6	-2.942780	
8	145	6	-1.876589	
8	144	5	-1.973472	
8	143	5	-2.735830	
8	142	4	1.369491	
8	141	4	0.607757	
8	140	3	0.842967	
8	139	3	2.968776	
8	138	2	3.988887	
8	137	2	3.072266	
8	136	1	1.190942	
7	136	9	-1.298429	
7	135	8	0.931594	
7	134	7	-0.026466	
7	133	7	-6.593310	
7	132	6	3.294720	
7	131	6	-7.282261	
7	130	5	0.278668	
7	129	5	-7.307660	
7	128	4	-3.759090	
7	127	4	-7.182583	
7	126	3	-2.016478	
7	125	3	-3.602564	
7	124	2	2.372988	
7	123	2	0.545063	
7	122	1	-5.585749	
6	122	8	-3.136786	
6	121	8	13.803150	
6	120	7	4.758901	
6	119	6	11.374202	
6	118	5	3.981047	
6	117	4	10.155433	
6	116	3	7.336281	
6	115	3	7.061321	
6	114	2	4.230173	
6	114	1	5.079144	
5	114	14	1.599985	
5	113	13	1.620365	
5	113	12	1.941078	
5	112	11	3.884829	
5	111	11	3.565914	
5	110	10	2.924190	
5	109	10	2.903584	
5	108	9	3.124921	
5	107	8	2.966887	
5	106	7	1.692206	
5	106	6	1.647669	
5	105	5	0.621523	
5	105	4	0.633296	
5	104	3	2.377321	
5	103	3	-1.103814	
5	102	2	-0.262437	
5	101	2	-2.059496	
5	100	1	-1.614081	
4	100	9	-3.369165	
4	100	8	-2.361453	
4	99	7	-6.040254	
4	98	6	2.940892	
4	97	5	0.230949	
4	96	4	-10.337460	
4	95	4	-11.046626	
4	94	3	-13.104177	
4	93	3	32.675446	
4	92	2	-8.543545	
4	91	2	-6.123338	
4	91	1	15.454241	
3	91	10	1.909088	
3	90	9	-8.387824	
3	89	9	31.703131	
3	88	8	6.577577	
3	87	7	34.392994	
3	86	6	-2.722899	
3	86	5	0.165192	
3	85	4	-0.718340	
3	85	3	1.481688	
3	84	2	5.517757	
3	84	1	7.156516	
2	84	13	4.189463	
2	83	12	3.573317	
2	83	11	3.905165	
2	82	10	5.621575	
2	82	9	5.560115	
2	81	8	5.400698	
2	81	7	5.552692	
2	80	6	5.680778	
2	80	5	5.855624	
2	79	4	5.946726	
2	79	3	6.402421	
2	78	2	12.259648	
2	77	2	5.345442	
2	77	1	5.838456	
1	77	6	-0.932352	
1	76	5	17.598276	
1	75	4	12.288258	
1	75	3	9.733775	
1	74	2	28.940519	
1	73	2	27.507122	
1	72	1	14.642633	
