k	j	i	s	
10	138	6	0.014405	
10	137	6	2.143560	
10	136	5	2.967113	
10	135	5	2.639083	
10	134	4	1.658481	
10	133	4	2.734046	
10	132	3	1.973092	
10	131	3	2.148704	
10	130	2	2.065892	
10	129	2	1.630975	
10	128	1	1.115847	
9	128	9	4.081949	
9	127	9	3.337411	
9	126	8	3.190256	
9	125	8	2.856972	
9	124	7	1.757081	
9	123	7	2.245006	
9	122	6	3.827236	
9	121	6	6.113273	
9	120	5	9.013616	
9	119	5	12.642521	
9	118	4	16.153105	
9	117	4	15.748448	
9	116	3	22.592016	
9	115	3	7.649806	
9	114	2	6.850626	
9	114	1	9.732486	
8	114	7	3.560182	
8	113	6	-1.126798	
8	113	5	0.549347	
8	112	4	9.275545	
8	111	4	5.405731	
8	110	3	6.462283	
8	109	3	4.048125	
8	108	2	2.593862	
8	107	2	0.668257	
8	106	1	-1.390833	
7	106	9	0.181876	
7	105	9	0.004893	
7	105	8	-0.682698	
7	104	7	1.420481	
7	103	7	1.668468	
7	102	6	5.375451	
7	101	6	4.201520	
7	100	5	4.867497	
7	99	5	-0.288127	
7	98	4	4.307695	
7	97	4	-1.492249	
7	96	3	4.268172	
7	95	3	-9.548212	
7	94	2	-1.600976	
7	93	2	-9.828482	
7	92	1	4.003129	
6	92	8	1.670162	
6	91	8	-5.099558	
6	90	7	-15.037499	
6	89	7	-6.322497	
6	89	6	-7.015847	
6	88	5	-10.332805	
6	87	5	-7.078758	
6	86	4	-4.055455	
6	85	4	-6.053347	
6	84	3	-6.239240	
6	83	2	-6.265383	
6	82	1	-8.535446	
5	82	14	-3.450115	
5	81	14	-0.105104	
5	80	13	-0.417387	
5	79	13	0.026279	
5	78	12	0.230414	
5	77	12	-0.515479	
5	76	11	0.536566	
5	75	11	2.309401	
5	74	10	0.310008	
5	73	10	0.726278	
5	72	9	1.462064	
5	71	9	2.275505	
5	70	8	2.632070	
5	69	8	4.819751	
5	68	7	4.308681	
5	67	7	5.372133	
5	66	6	6.219008	
5	65	6	7.318951	
5	64	5	7.673098	
5	63	5	8.786165	
5	62	4	10.161769	
5	61	4	10.657063	
5	60	3	10.999557	
5	59	3	9.775721	
5	58	2	8.533386	
5	57	2	3.983639	
5	57	1	3.998867	
4	57	9	1.606817	
4	56	8	0.360343	
4	55	8	-1.739833	
4	54	7	-1.807616	
4	53	7	-3.182138	
4	53	6	-3.281035	
4	52	5	4.086166	
4	51	5	-1.534782	
4	51	4	-5.242357	
4	50	3	-11.027744	
4	50	2	-6.440240	
4	49	1	-45.941032	
3	49	10	-3.511703	
3	49	9	-0.822937	
3	48	8	-6.043272	
3	47	7	-2.111449	
3	46	6	-2.926572	
3	45	6	10.736757	
3	44	5	12.936213	
3	43	4	16.464508	
3	42	3	16.074860	
3	41	3	12.943240	
3	40	2	4.999186	
3	40	1	5.346652	
2	40	13	2.030905	
2	39	12	3.129144	
2	39	11	3.026666	
2	38	10	2.874160	
2	38	9	2.457252	
2	37	8	2.235570	
2	37	7	2.299080	
2	36	6	2.219561	
2	36	5	2.353703	
2	35	4	3.050933	
2	35	3	3.667359	
2	34	2	7.278124	
2	33	1	1.731393	
1	33	6	2.254223	
1	33	5	2.205373	
1	32	4	50.164528	
1	31	3	-1.122247	
1	30	2	50.344875	
1	29	1	-3.014754	
