k	j	i	s	
10	142	6	0.226245	
10	141	6	1.423291	
10	141	5	0.296205	
10	140	4	2.795429	
10	139	4	0.837385	
10	139	3	0.385248	
10	138	2	3.049208	
10	137	2	3.728148	
10	137	1	3.608922	
9	137	9	2.177218	
9	136	8	3.423166	
9	135	8	3.178328	
9	134	7	2.774303	
9	133	7	4.605618	
9	132	6	7.080971	
9	131	6	14.390288	
9	130	5	7.772990	
9	129	5	11.894817	
9	128	4	13.354422	
9	127	3	19.259769	
9	126	2	15.956433	
9	125	2	7.056871	
9	124	1	5.338193	
8	124	7	-2.183893	
8	123	7	-4.224116	
8	122	6	5.965992	
8	121	6	-0.188700	
8	120	5	0.613074	
8	119	5	-0.361258	
8	118	4	1.297869	
8	117	4	0.373752	
8	116	3	1.590388	
8	115	3	1.062979	
8	114	2	0.829749	
8	113	2	0.484387	
8	113	1	0.218345	
7	113	9	-1.481758	
7	112	8	-0.255140	
7	112	7	0.680171	
7	111	6	0.139134	
7	110	5	3.204535	
7	109	5	-1.686234	
7	108	4	-4.021113	
7	107	4	3.340623	
7	106	3	-0.238838	
7	105	3	4.419892	
7	104	2	-1.507829	
7	103	2	3.174978	
7	102	1	-0.918684	
6	102	8	-3.018091	
6	101	8	11.500629	
6	100	7	-1.513926	
6	99	7	1.933940	
6	98	6	3.811247	
6	97	6	6.236732	
6	96	5	10.576209	
6	95	5	9.282189	
6	94	4	11.302536	
6	93	4	4.710098	
6	93	3	4.120837	
6	92	2	4.058594	
6	92	1	3.917182	
5	92	14	3.172011	
5	91	13	3.560352	
5	91	12	3.914213	
5	90	11	8.795308	
5	89	11	7.923851	
5	88	10	7.700435	
5	87	10	4.215955	
5	87	9	4.129977	
5	86	8	8.087368	
5	85	8	8.071222	
5	84	7	7.129631	
5	83	6	2.785679	
5	83	5	2.722491	
5	82	4	2.446188	
5	82	3	2.450146	
5	81	2	2.075206	
5	81	1	2.191149	
4	81	9	-0.505625	
4	80	8	0.088348	
4	80	7	2.306978	
4	79	6	6.303141	
4	78	5	10.807310	
4	77	5	18.077682	
4	76	4	-8.151346	
4	75	4	-12.972735	
4	74	3	0.442350	
4	73	3	-10.557545	
4	73	2	-10.617489	
4	72	1	3.798913	
3	72	10	1.718324	
3	71	10	1.298280	
3	70	9	20.427866	
3	69	9	4.096605	
3	69	8	2.774328	
3	68	7	24.925514	
3	67	6	8.729397	
3	67	5	8.292360	
3	66	4	16.568209	
3	65	3	17.048857	
3	64	2	17.973642	
3	63	2	9.886716	
3	63	1	10.204488	
2	63	13	3.097912	
2	62	12	3.098893	
2	62	11	2.805841	
2	61	10	1.851554	
2	61	9	1.528262	
2	60	8	2.071198	
2	60	7	2.206274	
2	59	6	2.540057	
2	59	5	2.990831	
2	58	4	3.310496	
2	58	3	3.942836	
2	57	2	0.065112	
2	57	1	1.413913	
1	57	6	1.979173	
1	56	5	5.602567	
1	56	4	8.045918	
1	55	3	6.930017	
1	54	2	15.815694	
1	53	2	2.823845	
1	52	1	-1.873331	
