k	j	i	s	
10	125	6	2.086642	
10	124	5	4.082527	
10	123	5	0.441023	
10	122	4	3.394460	
10	121	4	-1.019639	
10	120	3	3.390448	
10	119	3	-1.314487	
10	118	2	7.992444	
10	117	2	1.212405	
10	116	1	5.670805	
9	116	9	3.347468	
9	115	9	2.901634	
9	114	8	4.710588	
9	113	8	4.194864	
9	112	7	6.016325	
9	111	7	7.603642	
9	110	6	12.417486	
9	109	6	14.155707	
9	108	5	11.735456	
9	107	5	8.091067	
9	107	4	8.001923	
9	106	3	15.766262	
9	105	3	18.445034	
9	104	2	9.283353	
9	103	2	3.651434	
9	103	1	6.825822	
8	103	7	0.596275	
8	102	6	1.878100	
8	101	5	9.144734	
8	100	4	8.571668	
8	99	4	7.527679	
8	98	3	6.197957	
8	97	3	4.812422	
8	96	2	2.732433	
8	95	2	-0.465926	
8	94	1	2.642149	
7	94	9	0.208315	
7	93	8	-0.564081	
7	93	7	-0.068470	
7	92	6	3.442441	
7	91	6	5.401839	
7	90	5	2.695220	
7	89	5	4.267950	
7	88	4	0.967178	
7	87	4	6.817924	
7	86	3	0.992804	
7	85	3	-0.303132	
7	84	2	-4.124705	
7	83	2	-1.610555	
7	82	1	-5.492754	
6	82	8	-6.122507	
6	81	8	1.506515	
6	80	7	-10.865573	
6	79	7	-1.452021	
6	78	6	0.082122	
6	77	6	3.396468	
6	76	5	9.381811	
6	75	5	11.375146	
6	74	4	10.484064	
6	73	4	12.945598	
6	72	3	10.635406	
6	71	2	5.924547	
6	71	1	5.599627	
5	71	14	3.000412	
5	70	13	2.772022	
5	70	12	3.434075	
5	69	11	3.381043	
5	69	10	3.498629	
5	68	9	3.403972	
5	68	8	3.574490	
5	67	7	7.867393	
5	66	6	4.205467	
5	66	5	4.128160	
5	65	4	3.339500	
5	65	3	3.348605	
5	64	2	6.682187	
5	63	2	2.875047	
5	63	1	2.963638	
4	63	9	1.123773	
4	62	8	2.899422	
4	61	7	1.980056	
4	60	6	2.194147	
4	59	6	4.450551	
4	58	5	1.244862	
4	57	5	0.569352	
4	56	4	-5.998777	
4	55	4	-15.357268	
4	54	3	-23.410091	
4	53	3	18.655237	
4	52	2	-12.391979	
4	51	2	-8.525517	
4	51	1	8.804338	
3	51	10	-0.004219	
3	50	9	-3.092198	
3	49	9	28.473206	
3	48	8	3.842351	
3	47	7	34.422924	
3	46	6	-1.676243	
3	46	5	1.912305	
3	45	4	1.628608	
3	45	3	2.708655	
3	44	2	5.897325	
3	44	1	7.166946	
2	44	13	2.095905	
2	43	12	1.973698	
2	43	11	1.890394	
2	42	10	3.190515	
2	42	9	3.022014	
2	41	8	2.497102	
2	41	7	2.603112	
2	40	6	3.236118	
2	40	5	3.551534	
2	39	4	4.554644	
2	39	3	4.963891	
2	38	2	11.960504	
2	37	2	3.565804	
2	37	1	4.163759	
1	37	6	0.502620	
1	36	5	8.090555	
1	36	4	11.992325	
1	35	3	13.507172	
1	34	2	27.561098	
1	33	2	12.742739	
1	32	1	12.315709	
