k	j	i	s	
10	137	6	-1.753995	
10	137	5	-1.614604	
10	136	4	-0.870201	
10	136	3	-0.554642	
10	135	2	-1.234208	
10	134	1	1.072435	
9	134	9	2.809366	
9	133	9	1.858033	
9	132	8	1.907398	
9	131	8	2.779620	
9	130	7	4.221267	
9	129	7	8.439755	
9	128	6	9.239851	
9	127	5	14.945463	
9	126	4	13.349140	
9	125	3	20.405050	
9	124	2	14.862945	
9	123	2	9.193872	
9	123	1	11.270801	
8	123	7	5.042497	
8	122	6	-1.763931	
8	121	5	8.831665	
8	120	4	9.136189	
8	119	4	7.376914	
8	118	3	8.632651	
8	117	3	4.723154	
8	116	2	4.387533	
8	115	2	0.290038	
8	114	1	0.408550	
7	114	9	-3.325287	
7	113	9	-2.408452	
7	112	8	-2.429124	
7	111	8	-2.523527	
7	110	7	1.055072	
7	109	7	1.583007	
7	108	6	4.406794	
7	107	6	4.010624	
7	106	5	2.885975	
7	105	5	4.674663	
7	104	4	1.913338	
7	103	4	5.514273	
7	102	3	4.192589	
7	101	3	-9.307785	
7	100	2	-6.698040	
7	99	2	-3.923878	
7	98	1	2.463847	
6	98	8	-5.677968	
6	97	8	-7.314317	
6	96	7	-15.359267	
6	95	7	-15.627489	
6	94	6	-8.302856	
6	93	6	-13.196871	
6	92	5	-9.962645	
6	91	5	-5.619414	
6	90	4	-9.107444	
6	89	3	-6.816802	
6	89	2	-8.908506	
6	88	1	-16.940716	
5	88	14	-0.381363	
5	87	14	2.284383	
5	86	13	2.655479	
5	85	13	3.760958	
5	84	12	-1.667930	
5	83	12	-2.781199	
5	82	11	-0.903594	
5	81	11	-0.589826	
5	80	10	0.028271	
5	79	10	-0.522996	
5	78	9	-0.785901	
5	77	9	-2.248569	
5	76	8	2.551245	
5	75	8	3.225288	
5	74	7	7.012051	
5	73	7	6.362951	
5	72	6	6.868966	
5	71	6	8.114532	
5	70	5	10.023320	
5	69	5	10.722186	
5	68	4	11.585324	
5	67	4	12.641665	
5	66	3	12.959514	
5	65	3	13.287301	
5	64	2	13.854732	
5	63	2	13.126795	
5	62	1	10.027703	
4	62	9	6.025253	
4	61	9	5.426341	
4	60	8	4.711738	
4	59	8	2.439631	
4	58	7	2.690647	
4	57	6	15.025086	
4	56	5	11.268383	
4	55	4	7.500118	
4	54	3	-11.755283	
4	53	2	1.767634	
4	52	1	-12.025625	
3	52	10	-3.670929	
3	51	9	-4.198716	
3	51	8	-0.926532	
3	50	7	-2.846760	
3	49	6	7.944308	
3	48	5	12.959886	
3	47	5	13.944311	
3	46	4	13.288885	
3	45	3	15.148882	
3	44	2	20.548889	
3	43	2	5.994099	
3	43	1	7.431598	
2	43	13	1.936639	
2	42	12	0.640914	
2	42	11	0.054347	
2	41	10	0.826394	
2	41	9	0.428784	
2	40	8	-0.464698	
2	40	7	-0.582544	
2	39	6	0.405946	
2	39	5	0.577010	
2	38	4	0.961909	
2	38	3	1.516141	
2	37	2	0.839048	
2	37	1	1.674031	
1	37	6	1.128449	
1	36	5	-0.640715	
1	35	4	33.877632	
1	34	3	18.060497	
1	33	3	17.362619	
1	32	2	18.996737	
1	31	2	1.747925	
1	30	1	-3.256310	
