k	j	i	s	
10	90	6	2.561120	
10	89	6	-1.421522	
10	89	5	-2.471538	
10	88	4	6.456926	
10	87	4	-5.508470	
10	86	3	2.862246	
10	85	3	0.918238	
10	84	2	1.671196	
10	83	2	2.928117	
10	82	1	1.917357	
9	82	9	3.086051	
9	81	9	2.794447	
9	80	8	3.384408	
9	79	8	2.851236	
9	78	7	2.023086	
9	77	7	3.633413	
9	76	6	9.810342	
9	75	6	10.509838	
9	74	5	9.137198	
9	73	5	12.803219	
9	72	4	12.543468	
9	71	3	15.878883	
9	70	2	11.394593	
9	69	2	1.996002	
9	69	1	4.344011	
8	69	7	0.465028	
8	68	6	2.869596	
8	67	5	9.960625	
8	66	4	6.026731	
8	65	4	5.636218	
8	64	3	5.636210	
8	63	3	6.036567	
8	62	2	4.496752	
8	61	2	1.818125	
8	61	1	1.337495	
7	61	9	1.312776	
7	60	8	4.305665	
7	59	8	4.619653	
7	58	7	6.995348	
7	57	6	10.310186	
7	56	5	11.913945	
7	55	5	9.835683	
7	54	4	11.884690	
7	53	4	9.193399	
7	52	3	10.047789	
7	51	3	-2.241429	
7	50	2	-5.484387	
7	49	2	-18.527992	
7	48	1	-5.197401	
6	48	8	-2.747068	
6	47	8	0.762907	
6	46	7	-8.825555	
6	45	7	-6.340658	
6	44	6	-6.370491	
6	43	6	-0.387980	
6	42	5	0.648674	
6	41	5	9.532281	
6	40	4	9.195997	
6	39	4	13.602587	
6	38	3	11.236120	
6	37	2	7.601315	
6	37	1	5.934675	
5	37	14	1.758433	
5	36	13	2.474371	
5	36	12	2.753168	
5	35	11	3.008275	
5	35	10	2.978864	
5	34	9	3.542594	
5	34	8	3.735967	
5	33	7	3.797196	
5	33	6	3.821792	
5	32	5	7.502099	
5	31	4	6.554106	
5	30	3	6.731370	
5	29	3	6.310179	
5	28	2	1.023858	
5	28	1	1.553937	
4	28	9	-0.733277	
4	27	8	-1.059628	
4	27	7	-0.416230	
4	26	6	4.538554	
4	25	6	11.907995	
4	24	5	3.519968	
4	23	4	3.316103	
4	22	3	-6.786050	
4	22	2	-2.929704	
4	21	1	-7.885665	
3	21	10	-1.675353	
3	21	9	-1.370940	
3	20	8	-1.619318	
3	20	7	-0.676830	
3	19	6	4.808167	
3	18	5	3.751505	
3	17	5	19.943878	
3	16	4	15.381219	
3	15	3	11.524521	
3	15	2	8.373488	
3	14	1	11.024996	
2	14	13	1.302703	
2	14	12	0.186638	
2	13	11	0.924431	
2	13	10	0.115318	
2	12	9	0.206897	
2	12	8	-0.009555	
2	11	7	1.053703	
2	11	6	0.926084	
2	10	5	1.874712	
2	10	4	2.284645	
2	9	3	3.073633	
2	9	2	3.647046	
2	8	1	2.125640	
1	8	6	8.239570	
1	8	5	11.106702	
1	7	4	1.942571	
1	7	3	1.831873	
1	6	2	35.354958	
1	5	2	7.986871	
1	4	2	13.016069	
1	4	1	24.257723	
