k	j	i	s	
10	73	6	-0.954850	
10	73	5	-1.286709	
10	72	4	-1.307217	
10	72	3	-1.683222	
10	71	2	-1.485977	
10	71	1	-1.513272	
9	71	9	1.363533	
9	70	8	-0.498956	
9	70	7	-0.204484	
9	69	6	0.439986	
9	69	5	0.338357	
9	68	4	-3.986023	
9	67	3	2.751901	
9	66	2	0.577660	
9	65	2	2.359936	
9	64	1	-3.476928	
8	64	7	-6.453263	
8	63	7	-3.944760	
8	62	6	-3.832133	
8	61	6	-0.289272	
8	61	5	-0.752869	
8	60	4	-2.148895	
8	59	4	-0.497224	
8	59	3	-0.847922	
8	58	2	-2.945859	
8	57	2	-0.456157	
8	56	1	-2.974521	
7	56	9	-2.727642	
7	55	8	-3.551920	
7	54	7	-2.114882	
7	53	6	-2.307975	
7	52	5	-1.423659	
7	52	4	-1.588326	
7	51	3	-3.239250	
7	50	2	-0.901309	
7	49	1	-0.129388	
6	49	8	-0.010170	
6	48	7	0.847811	
6	47	7	2.472997	
6	46	6	7.628945	
6	45	6	9.313605	
6	44	5	12.021762	
6	43	4	6.628382	
6	43	3	6.048686	
6	42	2	6.520193	
6	42	1	5.098057	
5	42	14	3.387813	
5	41	13	4.835448	
5	41	12	5.223389	
5	40	11	5.163609	
5	40	10	5.084617	
5	39	9	5.326752	
5	39	8	5.266777	
5	38	7	4.678444	
5	38	6	4.719909	
5	37	5	5.378510	
5	37	4	5.469284	
5	36	3	3.688418	
5	36	2	3.903611	
5	35	1	6.419840	
4	35	9	0.689028	
4	35	8	0.674697	
4	34	7	2.340586	
4	34	6	4.554620	
4	33	5	10.495834	
4	32	4	14.798743	
4	31	3	1.252767	
4	30	2	5.562932	
4	29	1	-9.985644	
3	29	10	2.493681	
3	28	9	9.899601	
3	27	8	2.982014	
3	26	7	6.915316	
3	26	6	3.685571	
3	25	5	1.911063	
3	25	4	2.308260	
3	24	3	1.059199	
3	24	2	2.919288	
3	23	1	6.089190	
2	23	13	1.153052	
2	23	12	0.598417	
2	22	11	1.237981	
2	22	10	-0.411978	
2	21	9	-0.308587	
2	21	8	-0.177000	
2	20	7	-0.273152	
2	20	6	0.101964	
2	19	5	-1.023493	
2	19	4	-0.913042	
2	18	3	-2.257873	
2	18	2	-1.756231	
2	17	1	-2.516859	
1	17	6	-0.033261	
1	17	5	-0.229330	
1	16	4	0.362278	
1	16	3	1.202345	
1	15	2	-2.439574	
1	14	1	1.695148	
