k	j	i	s	
10	75	6	-1.393177	
10	75	5	-1.322564	
10	74	4	-1.720072	
10	74	3	-1.747940	
10	73	2	-0.847633	
10	73	1	-0.843182	
9	73	9	0.825732	
9	72	8	-0.629580	
9	72	7	0.027984	
9	71	6	1.160443	
9	71	5	1.393410	
9	70	4	-0.862162	
9	69	3	4.164141	
9	68	2	-0.402411	
9	67	2	0.501612	
9	67	1	1.648577	
8	67	7	0.273186	
8	66	6	-1.992430	
8	65	5	-1.300463	
8	64	4	-3.856209	
8	63	4	-0.115976	
8	62	3	0.100705	
8	61	3	0.615757	
8	60	2	0.185289	
8	59	2	0.173308	
8	58	1	-0.143275	
7	58	9	-2.599732	
7	57	8	-1.670091	
7	56	7	-2.048811	
7	55	6	-2.523418	
7	54	5	-1.936866	
7	54	4	-2.354487	
7	53	3	-0.374241	
7	53	2	-1.013935	
7	52	1	-2.224669	
6	52	8	2.292474	
6	51	8	2.365688	
6	50	7	6.923944	
6	49	7	8.599017	
6	48	6	13.617859	
6	47	5	5.793318	
6	47	4	6.110454	
6	46	3	14.240637	
6	45	2	8.124055	
6	45	1	5.185079	
5	45	14	4.981428	
5	44	13	5.588056	
5	44	12	6.361485	
5	43	11	5.787248	
5	43	10	5.948941	
5	42	9	5.271977	
5	42	8	5.373176	
5	41	7	5.724885	
5	41	6	5.780484	
5	40	5	6.120594	
5	40	4	6.230691	
5	39	3	6.558455	
5	39	2	6.524595	
5	38	1	8.101713	
4	38	9	1.952612	
4	38	8	2.734260	
4	37	7	7.171618	
4	37	6	8.658895	
4	36	5	29.046062	
4	35	4	19.203697	
4	34	3	34.519539	
4	33	2	14.121437	
4	32	1	34.131916	
3	32	10	3.213477	
3	31	10	1.929271	
3	30	9	6.735242	
3	30	8	-0.877136	
3	29	7	-0.138094	
3	29	6	1.125101	
3	28	5	-0.764952	
3	28	4	0.719194	
3	27	3	0.995193	
3	27	2	2.278389	
3	26	1	4.434400	
2	26	13	0.643044	
2	26	12	1.058199	
2	25	11	0.994348	
2	25	10	0.484270	
2	24	9	-0.122920	
2	24	8	-0.079474	
2	23	7	-0.330711	
2	23	6	0.011416	
2	22	5	-1.446452	
2	22	4	-1.335670	
2	21	3	-2.627727	
2	21	2	-1.743508	
2	20	1	-3.968380	
1	20	6	1.598393	
1	20	5	2.114625	
1	19	4	-2.725457	
1	19	3	-2.419106	
1	18	2	6.236161	
1	17	1	-4.666374	
