	k	i	s
90	10	6	-2.852918
89	10	5	-2.6060369999999997
88	10	4	-2.338284
87	10	3	-2.141794
86	10	2	-4.323415
85	10	1	-2.690944
84	9	9	4.631553
83	9	8	0.575435
82	9	7	1.076491
81	9	6	3.0908900000000004
80	9	5	1.114439
79	9	4	0.41775500000000004
78	9	3	0.39365100000000003
77	9	2	0.002388
76	9	1	-0.16631700000000002
75	8	7	4.479425
74	8	6	2.8170580000000003
73	8	5	1.8638270000000001
72	8	4	0.516001
71	8	3	0.889389
70	8	2	1.84296
69	8	1	1.9102439999999998
68	7	9	-0.805976
67	7	8	-0.6945859999999999
66	7	7	-1.183676
65	7	6	0.121728
64	7	5	1.54303
63	7	4	-0.11467100000000001
62	7	3	-1.585169
61	7	2	0.507026
60	7	1	-1.011061
59	6	8	-3.908989
58	6	7	-4.91771
57	6	6	-9.596959
56	6	5	-5.973787000000001
55	6	4	-7.30722
54	6	3	-9.984366
53	6	2	-9.036256
52	6	1	-12.660839999999999
51	5	14	-2.0345590000000002
50	5	13	-1.626969
49	5	12	-2.8605669999999996
48	5	11	-1.1902840000000001
47	5	10	0.759321
46	5	9	1.147241
45	5	8	-1.213527
44	5	7	-1.626683
43	5	6	0.295042
42	5	5	0.011636
41	5	4	-0.3584
40	5	3	-0.44875699999999996
39	5	2	1.7220259999999998
38	5	1	1.743112
37	4	9	5.022175
36	4	8	6.141526
35	4	7	8.910134
34	4	6	26.530695
33	4	5	18.841082
32	4	4	28.090193
31	4	3	19.419615
30	4	2	-16.001383999999998
29	4	1	6.814422
28	3	10	3.186032
27	3	9	3.600767
26	3	8	1.460005
25	3	7	-3.630215
24	3	6	1.7858169999999998
23	3	5	6.4865260000000005
22	3	4	9.701666000000001
21	3	3	17.340729
20	3	2	28.994471
19	3	1	7.974369
18	2	13	1.242696
17	2	12	1.915834
16	2	11	1.316417
15	2	10	-2.269934
14	2	9	-2.550767
13	2	8	-3.421785
12	2	7	-3.493679
11	2	6	-2.228618
10	2	5	-1.9887689999999998
9	2	4	-0.71658
8	2	3	-0.305668
7	2	2	-0.530845
6	2	1	0.039167
5	1	6	-3.641586
4	1	5	-5.1119900000000005
3	1	4	-4.326168
2	1	3	-3.4441550000000003
1	1	2	-2.6175439999999996
0	1	1	-12.69851
