	k	i	s
90	10	6	-2.6260209999999997
89	10	5	-2.358937
88	10	4	-2.07012
87	10	3	-2.021702
86	10	2	-4.144319
85	10	1	-2.989257
84	9	9	2.3959349999999997
83	9	8	3.238667
82	9	7	2.492869
81	9	6	1.035506
80	9	5	1.185362
79	9	4	1.6177290000000002
78	9	3	4.169851
77	9	2	1.0154869999999998
76	9	1	-1.207255
75	8	7	0.45216000000000006
74	8	6	-0.961923
73	8	5	-0.7466109999999999
72	8	4	1.022101
71	8	3	-0.530536
70	8	2	-0.8806709999999999
69	8	1	0.128466
68	7	9	-2.7993740000000003
67	7	8	-1.542604
66	7	7	-2.921293
65	7	6	-1.8580169999999998
64	7	5	-1.111397
63	7	4	-0.04214
62	7	3	-2.157275
61	7	2	0.534279
60	7	1	-1.9487430000000001
59	6	8	-0.16434100000000001
58	6	7	-4.087669
57	6	6	-5.849108
56	6	5	-3.9908839999999994
55	6	4	-6.2975970000000006
54	6	3	-8.262622
53	6	2	-8.494402000000001
52	6	1	-12.516109
51	5	14	-3.036603
50	5	13	-2.254604
49	5	12	-0.891719
48	5	11	-2.243407
47	5	10	0.678697
46	5	9	0.609668
45	5	8	-1.19628
44	5	7	-1.2255969999999998
43	5	6	-0.8875129999999999
42	5	5	-0.951724
41	5	4	-0.6898770000000001
40	5	3	-0.7794
39	5	2	0.272714
38	5	1	0.395667
37	4	9	5.0743339999999995
36	4	8	5.622001
35	4	7	9.412218
34	4	6	24.084347
33	4	5	24.484479999999998
32	4	4	19.981013
31	4	3	29.742404999999998
30	4	2	-1.082301
29	4	1	12.581783999999999
28	3	10	-1.758943
27	3	9	-1.085883
26	3	8	-0.122797
25	3	7	-0.15498499999999998
24	3	6	1.496142
23	3	5	5.691423
22	3	4	6.904609
21	3	3	27.746328
20	3	2	22.529448000000002
19	3	1	8.375932
18	2	13	2.5139669999999996
17	2	12	4.345393
16	2	11	3.779992
15	2	10	1.4810530000000002
14	2	9	1.081509
13	2	8	0.518731
12	2	7	0.513357
11	2	6	-0.8152189999999999
10	2	5	-0.591047
9	2	4	-0.757825
8	2	3	-0.417354
7	2	2	-0.195926
6	2	1	0.784944
5	1	6	-2.408762
4	1	5	-4.116522
3	1	4	-6.069197
2	1	3	-1.811305
1	1	2	-0.498055
0	1	1	-7.788456
