k	j	i	s	
10	228	6	1.295961	
10	227	6	2.768613	
10	226	5	3.781091	
10	225	5	4.010182	
10	224	4	5.138783	
10	223	4	3.751867	
10	222	3	5.741814	
10	221	3	5.009635	
10	220	2	4.658854	
10	219	2	3.523098	
10	218	1	3.262812	
9	218	9	-1.111964	
9	217	9	0.818076	
9	216	8	0.035533	
9	215	8	2.184900	
9	214	7	0.850091	
9	213	7	2.377539	
9	212	6	3.593987	
9	211	6	8.208947	
9	210	5	9.957166	
9	209	5	6.051908	
9	209	4	4.947720	
9	208	3	14.358360	
9	207	3	14.237564	
9	206	2	10.684369	
9	205	2	2.923855	
9	205	1	3.973416	
8	205	7	-0.214371	
8	204	6	0.529135	
8	203	5	5.856538	
8	202	4	6.679739	
8	201	4	2.952307	
8	201	3	2.457271	
8	200	2	3.487813	
8	200	1	2.208889	
7	200	9	3.551211	
7	199	8	3.759075	
7	199	7	3.285527	
7	198	6	9.989866	
7	197	6	13.357423	
7	196	5	13.863775	
7	195	4	15.172005	
7	194	3	19.162977	
7	193	3	8.972459	
7	192	2	9.320888	
7	191	2	1.154464	
7	190	1	-1.999566	
6	190	8	3.041434	
6	189	8	1.178545	
6	188	7	-3.408877	
6	187	7	1.069222	
6	186	6	4.354326	
6	185	6	7.529089	
6	184	5	8.890960	
6	183	4	9.216167	
6	182	3	11.933712	
6	181	2	5.108387	
6	181	1	5.040726	
5	181	14	3.698265	
5	180	13	3.038376	
5	180	12	3.300913	
5	179	11	8.266315	
5	178	10	7.186204	
5	177	10	6.934692	
5	176	9	8.457890	
5	175	8	6.098124	
5	174	7	3.110816	
5	174	6	3.162101	
5	173	5	3.554063	
5	173	4	3.670527	
5	172	3	8.002320	
5	171	3	6.469682	
5	170	2	2.947299	
5	170	1	3.517759	
4	170	9	3.268257	
4	169	8	9.327388	
4	168	7	8.172256	
4	167	6	8.264147	
4	166	5	11.584354	
4	165	5	0.166228	
4	164	4	0.885330	
4	163	3	34.858788	
4	162	2	0.223964	
4	162	1	-7.228299	
3	162	10	0.934180	
3	161	9	-2.643278	
3	161	8	-1.017096	
3	160	7	-0.829839	
3	160	6	3.135414	
3	159	5	-1.941550	
3	159	4	-5.280441	
3	158	3	4.743947	
3	158	2	4.223947	
3	157	1	-13.239042	
2	157	13	-3.844918	
2	157	12	-3.882513	
2	156	11	-4.990978	
2	156	10	-4.681431	
2	155	9	-3.450277	
2	155	8	-3.664008	
2	154	7	-3.680934	
2	154	6	-3.638904	
2	153	5	-2.316488	
2	153	4	-1.658693	
2	152	3	-2.201716	
2	152	2	-1.363844	
2	151	1	-1.268608	
1	151	6	-0.200927	
1	151	5	-0.305011	
1	150	4	38.455238	
1	149	3	-0.729451	
1	148	2	39.306114	
1	147	1	0.948008	
