k	j	i	s	
10	100	6	-2.270050	
10	99	5	-0.459155	
10	99	4	-1.166650	
10	98	3	0.787065	
10	98	2	0.526331	
10	97	1	1.973293	
9	97	9	14.416995	
9	96	8	11.802316	
9	95	7	5.322385	
9	95	6	3.382316	
9	94	5	3.978238	
9	94	4	6.083731	
9	93	3	10.444077	
9	92	2	13.194252	
9	91	2	3.175584	
9	91	1	4.216862	
8	91	7	2.412264	
8	90	6	3.321715	
8	89	5	3.244133	
8	88	4	2.685885	
8	87	3	1.995232	
8	86	2	1.434577	
8	85	1	0.607682	
7	85	9	-1.542658	
7	85	8	-1.758379	
7	84	7	-2.946970	
7	84	6	-1.840511	
7	83	5	0.585987	
7	83	4	0.426980	
7	82	3	0.980724	
7	81	3	6.775592	
7	80	2	3.379812	
7	79	2	3.866760	
7	78	1	-2.264681	
6	78	8	-0.204916	
6	77	8	0.354092	
6	76	7	2.175513	
6	75	7	9.508105	
6	74	6	13.206322	
6	73	5	10.332894	
6	72	4	7.137832	
6	72	3	4.017887	
6	71	2	4.842953	
6	71	1	1.998247	
5	71	14	1.554240	
5	70	13	3.567794	
5	70	12	3.806196	
5	69	11	1.543590	
5	69	10	1.496636	
5	68	9	1.643275	
5	68	8	1.482382	
5	67	7	1.764976	
5	67	6	1.785990	
5	66	5	2.217239	
5	66	4	2.213323	
5	65	3	2.355868	
5	65	2	2.552573	
5	64	1	3.588101	
4	64	9	-1.333060	
4	64	8	-0.658911	
4	63	7	2.107392	
4	63	6	6.572415	
4	62	5	17.473944	
4	61	4	10.654943	
4	60	3	75.154625	
4	59	2	12.864148	
4	58	1	74.382324	
3	58	10	0.848129	
3	57	10	-4.303551	
3	56	9	44.070808	
3	55	8	6.819877	
3	54	7	63.762177	
3	53	6	5.183386	
3	53	5	7.299371	
3	52	4	11.760991	
3	51	3	16.521269	
3	50	2	4.775139	
3	50	1	6.048759	
2	50	13	-1.433371	
2	49	12	-1.240458	
2	49	11	-1.508896	
2	48	10	-0.175449	
2	48	9	-0.431082	
2	47	8	-3.123008	
2	47	7	-3.537680	
2	46	6	-4.919513	
2	46	5	-4.813931	
2	45	4	-2.730235	
2	45	3	-2.292262	
2	44	2	-2.703981	
2	44	1	-1.545879	
1	44	6	-0.605789	
1	43	5	-1.284692	
1	43	4	-2.912407	
1	42	3	-2.930047	
1	42	2	3.571293	
1	41	1	-9.324100	
