k	j	i	s	
10	210	6	5.200499	
10	209	6	4.492101	
10	208	5	7.120205	
10	207	5	2.991176	
10	206	4	6.158951	
10	205	4	4.811817	
10	204	3	4.858982	
10	203	3	1.872233	
10	202	2	4.549431	
10	201	2	0.835558	
10	200	1	0.219343	
9	200	9	-2.545063	
9	199	9	-2.551570	
9	198	8	-6.267028	
9	197	8	-3.905039	
9	196	7	-2.338456	
9	195	7	-4.515206	
9	194	6	-4.612815	
9	193	6	-2.606258	
9	192	5	-0.982483	
9	191	5	2.588943	
9	190	4	6.204485	
9	189	4	7.087543	
9	188	3	13.671413	
9	187	3	9.954345	
9	186	2	11.378344	
9	185	2	3.511168	
9	185	1	5.059650	
8	185	7	3.159650	
8	184	6	5.265050	
8	183	5	7.113409	
8	182	4	6.050673	
8	181	3	5.756816	
8	180	2	2.355505	
8	180	1	1.915721	
7	180	9	-2.555053	
7	179	8	-2.634367	
7	179	7	-1.830716	
7	178	6	-2.498465	
7	178	5	-1.529648	
7	177	4	0.885780	
7	177	3	2.091508	
7	176	2	2.385132	
7	175	2	1.144009	
7	174	1	0.234350	
6	174	8	2.912598	
6	173	8	4.324251	
6	172	7	1.270915	
6	171	7	5.585214	
6	170	6	8.304705	
6	169	5	8.974627	
6	168	4	8.055548	
6	167	4	9.774616	
6	166	3	12.193563	
6	165	3	8.863212	
6	164	2	10.856220	
6	163	2	3.308198	
6	163	1	4.496268	
5	163	14	2.562354	
5	162	13	4.064555	
5	162	12	4.286707	
5	161	11	3.569932	
5	161	10	3.728359	
5	160	9	4.990457	
5	160	8	5.051200	
5	159	7	6.086124	
5	159	6	6.128151	
5	158	5	6.444538	
5	158	4	6.386414	
5	157	3	12.720002	
5	156	2	4.997287	
5	156	1	5.304220	
4	156	9	4.714853	
4	155	8	4.443018	
4	155	7	5.701166	
4	154	6	16.866390	
4	153	5	20.026960	
4	152	4	10.997438	
4	151	4	22.565344	
4	150	3	26.756880	
4	149	2	21.885141	
4	148	1	11.921077	
3	148	10	-1.303089	
3	147	9	11.193695	
3	146	8	-2.144518	
3	145	7	6.940796	
3	145	6	2.914805	
3	144	5	0.682901	
3	144	4	-0.324825	
3	143	3	1.005328	
3	143	2	0.542931	
3	142	1	3.157781	
2	142	13	1.156908	
2	142	12	0.008155	
2	141	11	0.165918	
2	141	10	0.400546	
2	140	9	-0.071217	
2	140	8	-0.306901	
2	139	7	0.043207	
2	139	6	0.457405	
2	138	5	0.325661	
2	138	4	0.904162	
2	137	3	-0.323777	
2	137	2	0.342550	
2	136	1	0.779845	
1	136	6	4.294014	
1	136	5	5.874311	
1	135	4	6.575827	
1	135	3	7.180756	
1	134	2	14.980845	
1	133	2	12.078331	
1	132	1	1.187414	
