k	j	i	s	
10	161	6	-1.707695	
10	161	5	-1.667528	
10	160	4	-0.164607	
10	160	3	-0.184129	
10	159	2	-0.271502	
10	159	1	-0.164556	
9	159	9	1.355391	
9	158	8	4.207261	
9	157	7	3.124787	
9	157	6	3.125034	
9	156	5	6.517705	
9	155	4	10.102428	
9	154	3	11.641918	
9	153	2	5.160835	
9	153	1	4.739396	
8	153	7	2.172030	
8	152	6	2.246769	
8	151	5	2.469581	
8	150	4	4.845147	
8	149	4	3.269585	
8	149	3	2.696484	
8	148	2	0.104762	
8	148	1	-0.959502	
7	148	9	0.439384	
7	147	8	4.964310	
7	146	7	1.443308	
7	145	6	4.869071	
7	144	5	6.174426	
7	143	5	3.245147	
7	143	4	3.155866	
7	142	3	6.105353	
7	141	3	6.978304	
7	140	2	3.804808	
7	139	2	0.402850	
7	139	1	2.224936	
6	139	8	1.802900	
6	138	7	1.154128	
6	138	6	1.673887	
6	137	5	2.431805	
6	136	4	2.437872	
6	136	3	1.733206	
6	135	2	2.492032	
6	135	1	3.391691	
5	135	14	4.168254	
5	134	13	3.896676	
5	134	12	3.871579	
5	133	11	7.346771	
5	132	10	7.132962	
5	131	10	7.822318	
5	130	9	9.218568	
5	129	9	9.715056	
5	128	8	7.395000	
5	127	8	6.178809	
5	126	7	8.747880	
5	125	6	10.329038	
5	124	5	13.429649	
5	123	5	11.617792	
5	122	4	13.474992	
5	121	4	13.353771	
5	120	3	16.276068	
5	119	3	15.989246	
5	118	2	15.665321	
5	117	2	6.192194	
5	117	1	6.383143	
4	117	9	4.086919	
4	116	8	8.335354	
4	115	7	14.032809	
4	114	6	21.758228	
4	113	5	19.477982	
4	112	4	17.166578	
4	111	4	-6.319170	
4	110	3	8.790071	
4	110	2	0.458725	
4	109	1	-35.713230	
3	109	10	-1.266182	
3	109	9	-5.166730	
3	108	8	-2.941805	
3	108	7	0.384120	
3	107	6	-0.943918	
3	107	5	0.789136	
3	106	4	-2.730096	
3	106	3	-6.140197	
3	105	2	3.406703	
3	105	1	5.256972	
2	105	13	-0.509748	
2	104	12	0.105854	
2	104	11	-0.671141	
2	103	10	-0.589871	
2	103	9	-0.581889	
2	102	8	0.137138	
2	102	7	0.376968	
2	101	6	-0.031088	
2	101	5	0.384956	
2	100	4	4.058265	
2	99	3	2.306253	
2	98	2	2.591975	
2	97	1	0.496555	
1	97	6	1.096409	
1	97	5	0.916279	
1	96	4	8.880815	
1	95	4	8.470585	
1	95	3	8.025936	
1	94	2	9.294454	
1	93	2	14.889695	
1	92	1	-4.326427	
