k	j	i	s	
10	96	6	-0.747097	
10	96	5	-1.363337	
10	95	4	0.073081	
10	95	3	-0.036167	
10	94	2	-0.727502	
10	94	1	-0.621497	
9	94	9	1.631976	
9	93	8	3.160669	
9	93	7	3.242293	
9	92	6	1.845567	
9	92	5	1.557393	
9	91	4	6.307111	
9	90	3	11.748473	
9	89	3	5.581300	
9	88	2	3.753462	
9	88	1	5.573985	
8	88	7	1.387763	
8	87	6	0.827479	
8	87	5	2.176718	
8	86	4	5.772813	
8	85	4	7.230051	
8	84	3	4.835924	
8	83	3	7.192956	
8	82	2	2.658067	
8	82	1	2.377671	
7	82	9	0.401667	
7	81	8	0.999989	
7	81	7	1.601812	
7	80	6	2.933543	
7	80	5	2.905804	
7	79	4	7.256470	
7	78	3	11.401703	
7	77	3	11.692798	
7	76	2	8.729082	
7	75	2	5.832981	
7	74	1	0.018505	
6	74	8	3.766496	
6	73	8	5.489263	
6	72	7	2.084194	
6	71	7	3.617222	
6	70	6	9.432116	
6	69	5	7.852335	
6	68	4	14.785659	
6	67	4	13.309664	
6	66	3	18.338480	
6	65	2	8.655915	
6	65	1	8.093427	
5	65	14	6.393214	
5	64	13	5.469858	
5	64	12	5.528769	
5	63	11	6.497417	
5	63	10	6.515328	
5	62	9	7.700226	
5	62	8	7.872898	
5	61	7	8.555612	
5	61	6	8.633556	
5	60	5	7.603831	
5	60	4	7.589379	
5	59	3	8.153213	
5	59	2	8.021133	
5	58	1	11.087337	
4	58	9	3.611998	
4	58	8	6.469525	
4	57	7	7.654828	
4	57	6	11.127290	
4	56	5	9.768080	
4	56	4	10.344547	
4	55	3	22.085741	
4	54	2	18.690941	
4	53	2	5.311369	
4	53	1	14.561820	
3	53	10	0.563847	
3	52	9	6.723921	
3	51	9	3.848865	
3	51	8	-3.363219	
3	50	7	11.237310	
3	49	7	16.038651	
3	48	6	2.100231	
3	48	5	3.142689	
3	47	4	7.325682	
3	46	3	10.449255	
3	45	3	4.074413	
3	44	2	1.646737	
3	44	1	4.388203	
2	44	13	0.243669	
2	43	12	-1.337678	
2	43	11	-1.656833	
2	42	10	-0.518259	
2	42	9	-0.744936	
2	41	8	-0.439948	
2	41	7	-0.268410	
2	40	6	2.082119	
2	40	5	2.485970	
2	39	4	1.293815	
2	39	3	1.529446	
2	38	2	1.207859	
2	38	1	1.427867	
1	38	6	1.494964	
1	37	5	11.739440	
1	37	4	17.840466	
1	36	3	-6.215543	
1	35	2	33.600182	
1	34	1	-5.810814	
