k	j	i	s	
10	124	6	4.551795	
10	123	6	3.697077	
10	122	5	7.509699	
10	121	5	7.377632	
10	120	4	8.210460	
10	119	4	8.836563	
10	118	3	9.857736	
10	117	3	6.458429	
10	116	2	6.542000	
10	115	2	1.818353	
10	114	1	4.180568	
9	114	9	-1.453218	
9	113	9	-4.537874	
9	112	8	-3.781260	
9	111	8	-4.322675	
9	110	7	-1.467501	
9	109	7	2.819333	
9	108	6	3.255601	
9	107	6	8.665801	
9	106	5	8.004689	
9	105	4	10.543074	
9	104	3	13.478670	
9	103	3	8.907066	
9	102	2	11.686123	
9	101	2	2.452566	
9	101	1	3.398304	
8	101	7	2.201681	
8	100	6	2.186545	
8	100	5	2.696787	
8	99	4	4.498800	
8	98	3	4.739972	
8	97	3	3.065963	
8	96	2	1.904230	
8	96	1	1.318369	
7	96	9	-1.627048	
7	95	8	-2.354778	
7	95	7	-1.706516	
7	94	6	-0.942249	
7	94	5	-0.654120	
7	93	4	0.961194	
7	93	3	1.511720	
7	92	2	-0.593535	
7	91	2	0.449971	
7	90	1	2.177295	
6	90	8	1.305453	
6	89	8	3.923044	
6	88	7	3.758533	
6	87	7	9.589628	
6	86	6	3.046508	
6	85	6	11.026837	
6	84	5	10.597019	
6	83	5	11.693737	
6	82	4	11.824280	
6	81	3	9.908961	
6	80	2	11.301779	
6	79	2	4.013723	
6	79	1	4.295640	
5	79	14	3.842734	
5	78	13	3.561088	
5	78	12	3.839000	
5	77	11	5.314878	
5	77	10	5.496034	
5	76	9	4.724621	
5	76	8	4.715044	
5	75	7	5.746947	
5	75	6	5.734067	
5	74	5	11.429497	
5	73	5	13.173286	
5	72	4	12.192871	
5	71	4	12.126641	
5	70	3	12.049829	
5	69	3	12.939626	
5	68	2	6.742415	
5	68	1	6.315554	
4	68	9	1.841863	
4	67	8	3.621720	
4	66	7	7.980855	
4	66	6	6.315195	
4	65	5	23.070959	
4	64	4	17.399593	
4	63	3	69.310822	
4	62	2	16.094597	
4	61	2	11.886343	
4	61	1	38.565411	
3	61	10	2.283169	
3	60	9	3.401462	
3	59	9	40.679436	
3	58	8	-3.924863	
3	58	7	-0.622643	
3	57	6	7.823439	
3	57	5	-0.250367	
3	56	4	-0.766861	
3	56	3	0.020354	
3	55	2	-0.339081	
3	55	1	0.351428	
2	55	13	-2.296473	
2	54	12	-0.889666	
2	54	11	-0.889968	
2	53	10	-0.407368	
2	53	9	-0.529443	
2	52	8	-1.104860	
2	52	7	-1.047378	
2	51	6	-1.906715	
2	51	5	-1.874667	
2	50	4	-2.376965	
2	50	3	-1.946868	
2	49	2	-2.846317	
2	49	1	-2.536981	
1	49	6	3.719944	
1	48	5	12.179757	
1	48	4	23.328732	
1	47	3	-2.979146	
1	46	2	44.733803	
1	45	1	-3.854777	
