k	j	i	s	
10	179	6	-1.101575	
10	178	5	-1.171061	
10	178	4	-1.103556	
10	177	3	-1.705462	
10	177	2	-1.873506	
10	176	1	-1.366444	
9	176	9	-0.961693	
9	175	8	-1.257634	
9	174	7	0.908511	
9	173	6	0.893718	
9	172	5	2.330849	
9	171	4	1.664042	
9	170	3	2.157305	
9	169	3	1.015027	
9	168	2	0.519254	
9	167	2	-0.843988	
9	166	1	-2.417302	
8	166	7	-3.069242	
8	165	7	-1.525896	
8	164	6	-2.417305	
8	163	6	-2.792378	
8	162	5	-1.897507	
8	161	5	-2.536145	
8	160	4	-0.655404	
8	159	4	-1.243018	
8	158	3	-0.008643	
8	157	3	-1.292557	
8	156	2	-0.690591	
8	155	2	-4.066676	
8	154	1	-4.645921	
7	154	9	-6.200805	
7	153	9	-5.417611	
7	152	8	-5.013724	
7	151	7	-3.259320	
7	150	6	-1.856129	
7	150	5	-2.222658	
7	149	4	-0.447340	
7	148	3	4.618303	
7	147	2	2.985817	
7	146	1	7.209338	
6	146	8	5.567087	
6	145	8	6.550371	
6	144	7	1.647969	
6	144	6	1.389397	
6	143	5	1.323099	
6	143	4	0.273244	
6	142	3	-0.481505	
6	142	2	-1.050180	
6	141	1	-0.626806	
5	141	14	1.338535	
5	141	13	2.521914	
5	140	12	3.869159	
5	139	11	9.385303	
5	138	10	6.160105	
5	137	9	4.360724	
5	136	8	5.135741	
5	135	8	3.468728	
5	134	7	5.689185	
5	133	7	4.314463	
5	132	6	4.707311	
5	131	6	4.829440	
5	130	5	6.019408	
5	129	5	5.728244	
5	128	4	6.466356	
5	127	4	7.310827	
5	126	3	7.651851	
5	125	3	8.330241	
5	124	2	9.429323	
5	123	2	4.361701	
5	123	1	4.456530	
4	123	9	2.431755	
4	122	8	1.321591	
4	122	7	1.209478	
4	121	6	-1.901899	
4	121	5	-2.398344	
4	120	4	5.527321	
4	119	3	2.271207	
4	118	2	2.379279	
4	117	1	2.165420	
3	117	10	6.375669	
3	116	9	17.407433	
3	115	9	6.686705	
3	115	8	0.373587	
3	114	7	17.870483	
3	113	7	16.731327	
3	112	6	-0.270569	
3	111	6	0.206595	
3	111	5	0.086842	
3	110	4	3.409116	
3	109	3	5.098504	
3	108	2	3.293717	
3	107	2	5.665828	
3	106	1	4.293856	
2	106	13	-0.206980	
2	106	12	-0.480170	
2	105	11	-0.499563	
2	105	10	-1.217001	
2	104	9	-1.122543	
2	104	8	-1.262530	
2	103	7	-1.097147	
2	103	6	-0.893366	
2	102	5	-0.433556	
2	102	4	0.177962	
2	101	3	-0.369179	
2	100	2	-1.547744	
2	99	1	-0.322933	
1	99	6	-1.720042	
1	99	5	-2.076918	
1	98	4	13.408603	
1	97	4	-1.747765	
1	97	3	-2.569341	
1	96	2	16.432985	
1	95	1	-4.981942	
