k	j	i	s	
10	143	6	-0.807595	
10	143	5	-0.808833	
10	142	4	-1.870132	
10	142	3	-1.831621	
10	141	2	-0.249041	
10	141	1	-0.559665	
9	141	9	-1.289708	
9	140	8	-3.056431	
9	140	7	-3.220917	
9	139	6	-2.733913	
9	139	5	-2.766351	
9	138	4	-3.235194	
9	138	3	-2.836893	
9	137	2	-2.362203	
9	137	1	-2.416384	
8	137	7	-0.654590	
8	136	6	-1.133597	
8	136	5	-1.055834	
8	135	4	-0.453078	
8	135	3	-0.802869	
8	134	2	0.567087	
8	134	1	0.163632	
7	134	9	0.192641	
7	133	8	-0.354046	
7	133	7	-0.566738	
7	132	6	-2.757806	
7	132	5	-2.887410	
7	131	4	-1.874419	
7	131	3	-1.577692	
7	130	2	-0.361601	
7	130	1	0.716299	
6	130	8	0.689832	
6	129	7	-2.320288	
6	129	6	-1.157589	
6	128	5	2.787902	
6	127	4	2.838222	
6	126	3	5.043735	
6	125	2	1.114452	
6	124	1	5.366058	
5	124	14	3.608820	
5	123	14	2.930865	
5	122	13	4.378006	
5	121	12	5.642628	
5	120	11	5.053979	
5	119	10	5.649182	
5	118	9	5.718179	
5	117	8	6.077683	
5	116	7	6.939966	
5	115	7	7.767075	
5	114	6	8.954244	
5	113	6	9.180672	
5	112	5	10.170798	
5	111	5	10.797133	
5	110	4	11.437030	
5	109	4	11.620921	
5	108	3	11.821199	
5	107	3	12.444483	
5	106	2	6.226255	
5	106	1	6.373928	
4	106	9	3.908510	
4	105	8	4.995994	
4	105	7	6.656384	
4	104	6	15.292203	
4	103	5	15.745517	
4	102	4	8.842110	
4	102	3	7.992738	
4	101	2	9.010221	
4	100	1	18.784908	
3	100	10	2.458173	
3	99	10	0.570160	
3	98	9	15.099510	
3	97	8	-0.511673	
3	96	7	14.453620	
3	95	6	0.024755	
3	94	5	-2.349718	
3	93	5	3.390495	
3	92	4	1.130105	
3	91	3	3.239096	
3	90	2	1.549160	
3	89	2	1.169557	
3	89	1	2.288114	
2	89	13	-0.167539	
2	88	12	-0.046141	
2	88	11	-0.210784	
2	87	10	-0.428372	
2	87	9	-0.599118	
2	86	8	-1.568056	
2	86	7	-1.552573	
2	85	6	-0.989404	
2	85	5	-0.584834	
2	84	4	-1.131534	
2	83	4	-1.087789	
2	82	3	-1.396102	
2	81	3	-0.665619	
2	80	2	-3.244272	
2	79	1	-1.514108	
1	79	6	-3.546464	
1	79	5	-4.266210	
1	78	4	16.707798	
1	77	4	-1.233935	
1	77	3	-2.960974	
1	76	2	16.810270	
1	75	1	-5.891407	
