k	j	i	s	
10	74	6	0.440072	
10	73	6	-0.294803	
10	73	5	-0.529461	
10	72	4	3.040965	
10	71	4	0.036047	
10	70	3	2.319169	
10	69	3	2.127086	
10	68	2	2.561288	
10	67	2	3.273874	
10	66	1	2.036083	
9	66	9	2.415003	
9	65	9	2.400942	
9	64	8	4.426008	
9	63	7	5.548244	
9	62	6	4.389090	
9	61	6	5.209538	
9	60	5	5.512355	
9	59	4	6.475323	
9	58	3	6.189671	
9	57	3	2.882015	
9	56	2	2.121379	
9	55	2	-0.598681	
9	54	1	-2.122614	
8	54	7	-0.090953	
8	53	7	-2.586366	
8	52	6	-4.627817	
8	51	6	-4.462450	
8	50	5	-3.543706	
8	49	5	-4.202096	
8	48	4	-2.506155	
8	47	4	-3.319279	
8	46	3	-0.622908	
8	45	3	-2.939442	
8	44	2	-3.422414	
8	43	2	-4.252024	
8	42	1	-3.110565	
7	42	9	-2.805044	
7	42	8	-2.196202	
7	41	7	-2.644424	
7	40	6	-1.242544	
7	40	5	-0.593626	
7	39	4	-3.967953	
7	38	3	0.328736	
7	37	3	-2.353372	
7	36	2	-0.633340	
7	35	2	-3.229913	
7	34	1	-1.251721	
6	34	8	1.562741	
6	33	8	-0.369002	
6	33	7	-1.458996	
6	32	6	2.239066	
6	31	6	1.953415	
6	31	5	1.615710	
6	30	4	4.582782	
6	29	4	2.880877	
6	29	3	2.566085	
6	28	2	7.775998	
6	27	2	4.854461	
6	27	1	5.009216	
5	27	14	2.759179	
5	26	13	3.554972	
5	26	12	3.720272	
5	25	11	3.383923	
5	25	10	3.397939	
5	24	9	3.852437	
5	24	8	3.807706	
5	23	7	3.978438	
5	23	6	4.101635	
5	22	5	4.102789	
5	22	4	4.350358	
5	21	3	10.228224	
5	20	2	4.526142	
5	20	1	4.673170	
4	20	9	1.196783	
4	19	8	5.517229	
4	18	7	9.185990	
4	18	6	7.350934	
4	17	5	11.578223	
4	16	4	25.807981	
4	15	3	16.231792	
4	14	2	19.685802	
4	13	1	13.812382	
3	13	10	1.916943	
3	12	9	2.054484	
3	11	9	10.835353	
3	10	8	2.315775	
3	9	7	12.993856	
3	8	6	0.123857	
3	8	5	0.301771	
3	7	4	-2.997744	
3	7	3	-1.609962	
3	6	2	-0.793696	
3	5	1	-2.050455	
2	5	13	-0.835726	
2	5	12	-0.204134	
2	4	11	-1.502445	
2	4	1	-8.187123	
1	4	6	-2.742127	
1	4	1	-19.469784	
