k	j	i	s	
10	100	6	-0.066060	
10	100	5	-0.323089	
10	99	4	0.151074	
10	99	3	-0.007587	
10	98	2	0.218801	
10	98	1	0.343265	
9	98	9	1.525124	
9	97	8	0.916079	
9	97	7	1.520661	
9	96	6	1.209076	
9	96	5	1.639354	
9	95	4	6.129918	
9	94	3	5.023146	
9	93	3	5.715867	
9	92	2	5.313861	
9	91	2	5.918255	
9	90	1	4.227175	
8	90	7	1.422221	
8	89	7	-0.249507	
8	88	6	0.244656	
8	87	6	-4.221757	
8	86	5	-0.985287	
8	85	5	-1.547419	
8	84	4	-2.481615	
8	83	4	0.216882	
8	82	3	-0.624380	
8	81	3	0.972495	
8	80	2	-1.625861	
8	79	2	-0.206989	
8	78	1	-0.932761	
7	78	9	-2.145212	
7	78	8	-3.223623	
7	77	7	-3.180185	
7	77	6	-2.255448	
7	76	5	-2.138264	
7	76	4	-2.111177	
7	75	3	-1.680709	
7	74	2	-1.102777	
7	73	2	-3.160911	
7	72	1	-2.183025	
6	72	8	-2.413769	
6	71	8	-3.664557	
6	70	7	-2.524354	
6	69	7	0.370218	
6	68	6	3.187427	
6	67	6	9.486996	
6	66	5	8.789857	
6	65	4	8.961754	
6	64	3	10.933391	
6	63	3	11.456267	
6	62	2	6.747842	
6	62	1	6.020561	
5	62	14	2.231003	
5	61	13	1.769984	
5	61	12	1.887541	
5	60	11	3.553055	
5	60	10	3.704197	
5	59	9	3.790781	
5	59	8	3.877654	
5	58	7	4.458783	
5	58	6	4.566447	
5	57	5	4.388886	
5	57	4	4.628304	
5	56	3	10.419272	
5	55	2	4.409699	
5	55	1	4.790781	
4	55	9	4.075565	
4	54	8	5.884596	
4	54	7	9.516210	
4	53	6	4.854740	
4	53	5	6.390198	
4	52	4	22.963037	
4	51	3	-5.293767	
4	50	2	15.657951	
4	49	1	0.250455	
3	49	10	0.149424	
3	48	9	13.796581	
3	47	8	-6.201359	
3	46	7	15.998960	
3	45	6	-1.446911	
3	44	5	-2.175589	
3	44	4	-3.908139	
3	43	3	-2.068723	
3	43	2	-1.964060	
3	42	1	-5.754591	
2	42	13	-1.212554	
2	42	12	-1.209590	
2	41	11	-1.338796	
2	41	10	-0.429666	
2	40	9	-1.212574	
2	40	8	-1.036998	
2	39	7	-1.629847	
2	39	6	-1.399145	
2	38	5	-1.725914	
2	38	4	-1.325388	
2	37	3	-1.593800	
2	36	2	-1.263772	
2	35	1	-1.562671	
1	35	6	-1.250153	
1	35	5	-0.371945	
1	34	4	4.965594	
1	33	3	2.195192	
1	32	2	4.845796	
1	31	1	1.098716	
