k	j	i	s	
10	92	6	2.063687	
10	91	5	-1.402398	
10	90	4	1.941625	
10	89	4	0.417506	
10	88	3	5.565394	
10	87	3	4.672235	
10	86	2	4.518909	
10	85	2	2.349818	
10	85	1	2.580958	
9	85	9	1.064930	
9	84	8	2.088231	
9	83	8	1.421835	
9	82	7	-0.710323	
9	81	7	0.839536	
9	80	6	3.083426	
9	79	6	3.444451	
9	78	5	5.497663	
9	77	4	4.539743	
9	76	3	9.555785	
9	75	3	3.439641	
9	74	2	3.697631	
9	73	2	1.002497	
9	72	1	-1.413576	
8	72	7	1.392884	
8	71	7	-1.701226	
8	70	6	-1.695889	
8	69	6	-0.717052	
8	68	5	-2.844985	
8	67	5	-0.133489	
8	66	4	-2.963894	
8	65	4	-0.729675	
8	64	3	-3.772429	
8	63	3	-2.008918	
8	62	2	-2.718007	
8	61	2	-2.066564	
8	60	1	-2.337585	
7	60	9	-5.473797	
7	59	8	-5.057944	
7	59	7	-4.431450	
7	58	6	-4.220517	
7	58	5	-3.773746	
7	57	4	-3.529657	
7	57	3	-3.033331	
7	56	2	-3.701760	
7	55	2	-3.664088	
7	54	1	-3.538841	
6	54	8	0.992877	
6	53	8	0.058743	
6	52	7	-4.486308	
6	51	7	0.654548	
6	50	6	-4.788185	
6	49	6	0.695561	
6	48	5	1.196938	
6	47	5	2.918509	
6	46	4	6.099265	
6	45	4	7.258322	
6	44	3	8.551697	
6	43	3	9.654148	
6	42	2	5.428526	
6	41	2	3.127491	
6	41	1	3.564619	
5	41	14	-0.084674	
5	40	13	0.023491	
5	40	12	0.144763	
5	39	11	0.585723	
5	39	10	0.712393	
5	38	9	0.957090	
5	38	8	1.044189	
5	37	7	0.791555	
5	37	6	0.905967	
5	36	5	1.057713	
5	36	4	1.342395	
5	35	3	2.124299	
5	35	2	2.323507	
5	34	1	3.303627	
4	34	9	0.359405	
4	34	8	0.652135	
4	33	7	4.429384	
4	33	6	5.052819	
4	32	5	4.394978	
4	31	4	9.293590	
4	30	3	-11.499633	
4	29	2	2.329455	
4	28	1	-13.855937	
3	28	10	0.118315	
3	27	9	7.919187	
3	26	8	-4.614880	
3	25	7	12.189615	
3	24	6	0.169966	
3	23	5	-0.160091	
3	23	4	-1.315310	
3	22	3	-1.729948	
3	22	2	-1.722980	
3	21	1	-2.320769	
2	21	13	0.928119	
2	21	12	0.437333	
2	20	11	-0.480709	
2	20	10	-0.175356	
2	19	9	-0.165352	
2	19	8	-0.204426	
2	18	7	0.810104	
2	18	6	0.701024	
2	17	5	0.362117	
2	17	4	0.295993	
2	16	3	0.216320	
2	16	2	0.283912	
2	15	1	0.586914	
1	15	6	1.463289	
1	15	5	2.342486	
1	14	4	14.084853	
1	13	3	14.241067	
1	12	2	14.544940	
1	11	2	11.492241	
1	10	1	7.058619	
