k	j	i	s	
10	88	6	-1.613181	
10	88	5	-1.700541	
10	87	4	-1.273868	
10	87	3	-1.249601	
10	86	2	-1.028720	
10	86	1	-0.666401	
9	86	9	-0.584924	
9	85	8	-0.254501	
9	85	7	-0.258457	
9	84	6	3.484438	
9	83	6	4.249744	
9	82	5	4.289958	
9	81	4	7.399583	
9	80	3	11.532965	
9	79	3	5.108713	
9	78	2	6.229053	
9	77	1	-0.833334	
8	77	7	1.207224	
8	76	6	-0.261124	
8	75	6	3.123477	
8	74	5	-0.649478	
8	73	5	-3.284838	
8	72	4	-2.862004	
8	71	4	-3.145438	
8	70	3	-4.772931	
8	69	3	-4.142745	
8	68	2	-4.813169	
8	67	1	-3.264065	
7	67	9	-3.068098	
7	67	8	-3.848169	
7	66	7	-4.294849	
7	66	6	-3.289586	
7	65	5	-2.677094	
7	65	4	-2.527499	
7	64	3	-2.146610	
7	63	3	-2.612465	
7	62	2	-3.136758	
7	61	2	-3.160422	
7	60	1	-7.766755	
6	60	8	-2.164011	
6	59	8	2.946854	
6	58	7	4.005599	
6	57	7	7.287449	
6	56	6	4.905082	
6	56	5	4.573325	
6	55	4	4.770204	
6	55	3	2.601522	
6	54	2	4.911386	
6	54	1	2.624791	
5	54	14	3.488685	
5	53	13	2.816178	
5	53	12	3.137581	
5	52	11	3.455149	
5	52	10	3.274926	
5	51	9	2.131617	
5	51	8	2.132703	
5	50	7	4.494659	
5	50	6	4.755013	
5	49	5	4.664023	
5	49	4	4.815191	
5	48	3	5.140992	
5	48	2	5.367172	
5	47	1	6.011444	
4	47	9	3.766038	
4	47	8	4.175927	
4	46	7	0.704123	
4	46	6	3.383791	
4	45	5	7.944826	
4	45	4	6.362236	
4	44	3	6.230934	
4	43	2	13.678837	
4	42	1	11.748174	
3	42	10	6.769937	
3	41	10	4.059014	
3	40	9	2.917289	
3	40	8	1.375523	
3	39	7	3.472775	
3	39	6	1.810605	
3	38	5	0.242928	
3	38	4	-1.018077	
3	37	3	-1.383844	
3	37	2	-2.601804	
3	36	1	-5.938458	
2	36	13	0.762849	
2	35	13	-1.116297	
2	34	12	1.049754	
2	34	11	1.079951	
2	33	10	0.100965	
2	33	9	-0.150008	
2	32	8	-0.048300	
2	32	7	0.030238	
2	31	6	-0.137909	
2	31	5	0.149469	
2	30	4	2.126307	
2	30	3	2.310943	
2	29	2	0.653074	
2	28	1	2.499143	
1	28	6	-0.714381	
1	28	5	-0.718214	
1	27	4	30.424229	
1	26	3	-0.200792	
1	25	2	32.011276	
1	24	1	0.310349	
