k	j	i	s	
10	116	6	0.865403	
10	115	5	1.096530	
10	115	4	0.703734	
10	114	3	1.848519	
10	114	2	1.586960	
10	113	1	2.240008	
9	113	9	7.329605	
9	112	8	10.842753	
9	111	8	3.933668	
9	111	7	3.702885	
9	110	6	3.849601	
9	110	5	3.844822	
9	109	4	3.036247	
9	109	3	3.449381	
9	108	2	10.461449	
9	107	2	4.279264	
9	106	1	2.193340	
8	106	7	0.507284	
8	106	6	0.548543	
8	105	5	-0.758747	
8	105	4	-0.506646	
8	104	3	-0.019062	
8	104	2	-0.602104	
8	103	1	-0.338899	
7	103	9	0.095475	
7	103	8	-0.442496	
7	102	7	4.156857	
7	101	7	2.143132	
7	100	6	1.382323	
7	99	6	-3.874017	
7	98	5	1.528731	
7	97	5	-4.360651	
7	96	4	0.244449	
7	95	4	-6.518895	
7	94	3	3.137059	
7	93	3	-1.071842	
7	92	2	3.160677	
7	92	1	3.207478	
6	92	8	2.179054	
6	91	7	6.294318	
6	90	6	5.745127	
6	89	5	5.738918	
6	88	4	6.882958	
6	87	3	10.245932	
6	86	2	7.066120	
6	85	2	3.474876	
6	85	1	3.966563	
5	85	14	4.329974	
5	84	13	2.759917	
5	84	12	2.903632	
5	83	11	9.759298	
5	82	10	5.479793	
5	82	9	5.330352	
5	81	8	6.639115	
5	81	7	6.694299	
5	80	6	6.420171	
5	80	5	6.442858	
5	79	4	5.773914	
5	79	3	5.857035	
5	78	2	5.495491	
5	78	1	5.457603	
4	78	9	2.611292	
4	77	8	5.095986	
4	77	7	8.735431	
4	76	6	22.502932	
4	75	5	8.818858	
4	74	4	12.835397	
4	73	4	-0.939855	
4	72	3	29.965965	
4	71	2	4.069536	
4	70	1	15.691792	
3	70	10	-3.241337	
3	69	10	-6.345959	
3	68	9	24.761339	
3	67	8	-0.788391	
3	66	7	13.191408	
3	66	6	2.566596	
3	65	5	-1.401716	
3	65	4	-1.726140	
3	64	3	1.211368	
3	64	2	1.090344	
3	63	1	-1.090973	
2	63	13	-1.489352	
2	63	12	-2.205532	
2	62	11	-1.183352	
2	62	10	-1.135006	
2	61	9	-1.540400	
2	61	8	-1.593946	
2	60	7	-1.474770	
2	60	6	-1.492879	
2	59	5	-3.281526	
2	59	4	-2.973291	
2	58	3	-3.004275	
2	58	2	-2.519374	
2	57	1	-4.671482	
1	57	6	4.041241	
1	57	5	6.116348	
1	56	4	-0.682078	
1	56	3	0.191978	
1	55	2	23.281086	
1	54	1	-1.691534	
