k	j	i	s	
10	69	6	4.101424	
10	68	5	-0.533115	
10	67	4	3.868794	
10	66	3	1.174425	
10	65	3	4.633734	
10	64	2	0.533810	
10	63	2	1.191390	
10	62	1	-1.250162	
9	62	9	-1.926299	
9	62	8	-1.241731	
9	61	7	-1.961236	
9	61	6	-2.148729	
9	60	5	-1.591987	
9	60	4	-2.012591	
9	59	3	-3.618680	
9	59	2	-3.799756	
9	58	1	-4.102153	
8	58	7	-1.115259	
8	58	6	-1.984689	
8	57	5	-2.490664	
8	57	4	-1.843423	
8	56	3	-1.513074	
8	56	2	-2.629167	
8	55	1	-1.293602	
7	55	9	0.318693	
7	55	8	1.128978	
7	54	7	1.596308	
7	54	6	1.508423	
7	53	5	0.594011	
7	53	4	2.067204	
7	52	3	6.840628	
7	51	3	3.357347	
7	50	2	7.360397	
7	49	2	-2.470949	
7	48	1	-0.562940	
6	48	8	-0.006441	
6	47	8	-3.459936	
6	46	7	-5.559750	
6	45	7	6.589932	
6	44	6	3.983578	
6	43	5	5.548363	
6	42	4	4.227007	
6	41	3	9.478858	
6	40	2	6.195753	
6	40	1	4.862821	
5	40	14	1.022159	
5	39	13	1.681770	
5	39	12	1.954409	
5	38	11	3.011180	
5	38	10	2.881593	
5	37	9	4.059980	
5	37	8	3.755870	
5	36	7	3.326403	
5	36	6	3.431994	
5	35	5	3.897886	
5	35	4	4.091667	
5	34	3	4.746050	
5	34	2	4.693191	
5	33	1	6.170896	
4	33	9	3.646761	
4	33	8	4.387019	
4	32	7	18.004124	
4	31	6	16.690105	
4	30	5	14.069603	
4	29	4	6.053208	
4	28	3	14.226233	
4	27	3	8.289353	
4	26	2	-0.960166	
4	25	1	-6.645545	
3	25	10	-3.016742	
3	24	9	5.103156	
3	23	9	2.298387	
3	23	8	-0.270239	
3	22	7	4.948840	
3	21	7	9.426585	
3	20	6	0.938524	
3	19	5	15.641831	
3	18	4	11.445095	
3	17	3	12.013551	
3	16	2	5.550345	
3	15	2	5.755095	
3	15	1	9.278983	
2	15	13	3.664478	
2	14	12	5.306540	
2	14	11	5.421020	
2	13	10	3.724490	
2	13	9	3.336157	
2	12	8	1.427606	
2	12	7	1.252039	
2	11	6	0.570584	
2	11	5	0.434329	
2	10	4	1.374414	
2	10	3	1.194628	
2	9	2	0.885140	
2	9	1	0.845324	
1	9	6	-2.216872	
1	8	5	-1.783155	
1	8	4	0.666523	
1	7	3	0.441446	
1	6	2	3.064239	
1	5	1	-3.138602	
