k	j	i	s	
10	136	6	0.405326	
10	135	6	0.847073	
10	134	5	2.568547	
10	133	4	0.532949	
10	133	3	0.372489	
10	132	2	2.051160	
10	132	1	1.991692	
9	132	9	1.941604	
9	131	8	1.248397	
9	131	7	1.016497	
9	130	6	0.203507	
9	130	5	-0.084626	
9	129	4	-0.713131	
9	129	3	-1.675652	
9	128	2	-0.574771	
9	128	1	0.110890	
8	128	7	-0.943697	
8	127	6	-0.794289	
8	127	5	-0.051403	
8	126	4	-0.871611	
8	126	3	-0.690546	
8	125	2	-0.518522	
8	124	1	-0.864809	
7	124	9	2.254156	
7	123	9	3.336093	
7	122	8	2.342363	
7	121	8	3.846413	
7	120	7	2.668170	
7	119	7	3.010736	
7	118	6	3.479301	
7	117	6	4.717793	
7	116	5	3.354469	
7	115	5	5.048580	
7	114	4	8.198552	
7	113	4	6.083034	
7	112	3	7.155146	
7	111	3	5.746785	
7	110	2	5.765241	
7	109	2	-2.380861	
7	108	1	-2.186712	
6	108	8	4.073685	
6	107	8	2.698889	
6	106	7	1.731478	
6	105	7	3.801877	
6	104	6	4.797760	
6	103	6	13.027194	
6	102	5	11.822902	
6	101	4	14.643325	
6	100	3	15.890462	
6	99	3	18.606596	
6	98	2	8.496082	
6	98	1	8.994862	
5	98	14	4.428516	
5	97	13	5.164436	
5	97	12	5.614642	
5	96	11	5.749255	
5	96	10	5.762657	
5	95	9	6.276350	
5	95	8	6.260932	
5	94	7	14.659917	
5	93	6	7.649359	
5	93	5	7.433454	
5	92	4	7.053193	
5	92	3	7.043094	
5	91	2	6.693543	
5	91	1	6.830547	
4	91	9	5.873603	
4	90	8	8.899554	
4	89	7	19.753036	
4	88	6	17.269867	
4	87	5	17.494308	
4	86	4	10.836732	
4	85	4	11.387884	
4	84	3	6.921576	
4	84	2	3.674618	
4	83	1	1.479135	
3	83	10	-2.161023	
3	83	9	-4.260409	
3	82	8	-4.427221	
3	82	7	2.129226	
3	81	6	0.998835	
3	81	5	2.996063	
3	80	4	6.995969	
3	79	3	1.410403	
3	78	2	2.085170	
3	77	1	-4.768811	
2	77	13	0.120483	
2	77	12	0.428574	
2	76	11	0.594732	
2	75	10	2.837488	
2	74	9	1.770450	
2	74	8	1.779754	
2	73	7	1.594869	
2	73	6	1.694809	
2	72	5	1.462678	
2	72	4	1.204309	
2	71	3	0.311352	
2	71	2	-0.068431	
2	70	1	-0.572419	
1	70	6	9.759464	
1	69	6	7.809848	
1	68	5	11.349751	
1	67	4	18.954836	
1	66	3	27.930271	
1	65	3	16.145987	
1	64	2	29.318340	
1	63	2	7.336607	
1	62	1	8.127389	
