k	j	i	s	
10	95	6	-2.086828	
10	95	5	-2.262737	
10	94	4	-2.397739	
10	94	3	-2.290542	
10	93	2	-1.924920	
10	93	1	-1.169209	
9	93	9	0.436035	
9	92	8	0.205003	
9	92	7	1.289155	
9	91	6	0.767179	
9	90	5	2.214141	
9	89	5	0.358048	
9	89	4	-0.452035	
9	88	3	4.543107	
9	87	3	3.564710	
9	86	2	3.487229	
9	85	2	-0.326528	
9	84	1	-4.302518	
8	84	7	-8.001722	
8	83	7	-1.113061	
8	82	6	0.607101	
8	81	5	1.739101	
8	80	4	0.363308	
8	79	3	3.150361	
8	78	2	1.417965	
8	77	2	3.353079	
8	76	1	-0.139967	
7	76	9	4.554454	
7	75	9	5.302893	
7	74	8	4.523509	
7	73	8	6.241438	
7	72	7	3.995791	
7	71	7	5.048796	
7	70	6	7.663517	
7	69	6	8.253055	
7	68	5	7.786750	
7	67	5	8.864111	
7	66	4	5.924377	
7	65	4	8.342148	
7	64	3	3.083281	
7	63	3	6.665251	
7	62	2	-0.741604	
7	61	2	-8.469296	
7	60	1	-6.786386	
6	60	8	0.592277	
6	59	8	-1.407859	
6	58	7	2.529506	
6	57	7	3.129013	
6	56	6	6.292229	
6	55	6	14.040687	
6	54	5	9.210614	
6	53	4	14.164591	
6	52	3	12.991737	
6	51	2	7.992209	
6	51	1	8.058418	
5	51	14	3.610886	
5	50	13	7.609622	
5	49	12	3.537906	
5	49	11	3.172534	
5	48	10	4.618774	
5	48	9	4.494854	
5	47	8	4.595270	
5	47	7	4.571646	
5	46	6	6.043211	
5	46	5	5.938809	
5	45	4	5.658616	
5	45	3	5.773791	
5	44	2	4.211013	
5	44	1	4.431684	
4	44	9	4.609601	
4	43	8	5.163454	
4	43	7	7.562605	
4	42	6	16.899355	
4	41	5	12.169044	
4	40	4	9.089668	
4	39	4	2.383911	
4	38	3	-0.372093	
4	37	2	-1.959215	
4	36	1	-11.674539	
3	36	10	-4.976798	
3	35	10	-3.682967	
3	34	9	9.606267	
3	33	8	1.904771	
3	32	7	14.019346	
3	31	7	-0.029219	
3	30	6	0.086299	
3	29	5	4.673687	
3	28	4	1.942128	
3	28	3	1.430953	
3	27	2	2.844579	
3	27	1	0.963109	
2	27	13	1.972097	
2	26	12	0.641721	
2	26	11	0.579160	
2	25	10	2.770651	
2	25	9	2.318583	
2	24	8	1.972965	
2	24	7	1.766606	
2	23	6	2.525556	
2	23	5	2.278547	
2	22	4	1.172114	
2	22	3	0.920428	
2	21	2	1.916361	
2	21	1	2.309076	
1	21	6	5.198306	
1	20	5	8.061511	
1	20	4	9.656498	
1	19	3	28.490284	
1	18	2	23.559189	
1	17	2	31.058168	
1	16	1	18.716574	
