k	j	i	s	
10	79	6	1.313534	
10	78	5	1.580541	
10	77	5	-0.546653	
10	76	4	0.573431	
10	76	3	0.072959	
10	75	2	1.456818	
10	75	1	1.445488	
9	75	9	-0.871922	
9	74	8	0.231253	
9	74	7	0.449882	
9	73	6	-1.014577	
9	72	5	-1.945268	
9	72	4	-1.942187	
9	71	3	-4.370039	
9	71	2	-4.950039	
9	70	1	-7.284402	
8	70	7	-3.740604	
8	70	6	-3.798491	
8	69	5	-3.030230	
8	69	4	-2.706641	
8	68	3	-3.056977	
8	68	2	-3.199953	
8	67	1	-5.237981	
7	67	9	-1.373151	
7	66	8	0.167977	
7	65	8	0.506897	
7	64	7	0.804519	
7	63	7	3.198051	
7	62	6	1.111284	
7	61	5	3.685128	
7	60	4	-1.233364	
7	59	3	6.084383	
7	58	2	3.103290	
7	57	2	5.153489	
7	56	1	1.977785	
6	56	8	0.859813	
6	55	8	0.163122	
6	54	7	0.923991	
6	53	7	-0.944180	
6	52	6	-0.482014	
6	51	6	0.136044	
6	50	5	3.244052	
6	49	5	4.284117	
6	48	4	7.998807	
6	47	3	6.672250	
6	46	2	6.702429	
6	46	1	5.774674	
5	46	14	3.286106	
5	45	13	1.357306	
5	45	12	1.693894	
5	44	11	3.818660	
5	44	10	3.773842	
5	43	9	4.183879	
5	43	8	3.950329	
5	42	7	4.780538	
5	42	6	4.796559	
5	41	5	4.945140	
5	41	4	4.980569	
5	40	3	6.376760	
5	40	2	6.414706	
5	39	1	10.270097	
4	39	9	4.881146	
4	39	8	5.501846	
4	38	7	26.950939	
4	37	6	24.631609	
4	36	5	22.123198	
4	35	4	16.637775	
4	34	3	9.814686	
4	33	2	9.792464	
4	32	1	-6.916700	
3	32	10	-5.124969	
3	31	10	-2.122383	
3	30	9	-8.387569	
3	29	9	2.140756	
3	28	8	3.422096	
3	27	8	2.945995	
3	26	7	6.858354	
3	25	6	6.950885	
3	24	5	11.316246	
3	23	4	6.203103	
3	23	3	6.783391	
3	22	2	4.362322	
3	22	1	2.230747	
2	22	13	2.072012	
2	21	12	0.627581	
2	21	11	0.290965	
2	20	10	0.385648	
2	20	9	0.056930	
2	19	8	-0.306914	
2	19	7	-0.495410	
2	18	6	0.040680	
2	18	5	-0.055923	
2	17	4	0.266491	
2	17	3	0.373657	
2	16	2	0.476269	
2	16	1	1.120086	
1	16	6	-1.859724	
1	15	5	-0.333812	
1	15	4	4.240286	
1	14	3	4.169402	
1	13	2	10.942676	
1	12	1	2.513326	
