k	j	i	s	
10	104	6	-0.947575	
10	104	5	-0.842067	
10	103	4	-0.688644	
10	103	3	-0.528793	
10	102	2	-0.518097	
10	102	1	-0.343556	
9	102	9	0.318923	
9	101	8	0.933487	
9	101	7	0.702691	
9	100	6	4.465230	
9	99	6	3.011421	
9	99	5	2.778451	
9	98	4	5.513983	
9	97	3	12.006833	
9	96	2	8.186540	
9	95	2	6.718460	
9	94	1	-0.202441	
8	94	7	1.913045	
8	93	6	1.706763	
8	92	5	3.900591	
8	91	5	-0.020877	
8	90	4	0.488926	
8	89	4	0.337998	
8	88	3	1.084651	
8	87	3	0.295302	
8	86	2	1.287708	
8	85	2	0.320120	
8	84	1	0.334583	
7	84	9	2.768623	
7	83	9	4.117214	
7	82	8	4.430152	
7	81	7	5.068667	
7	80	6	5.871553	
7	79	5	6.880089	
7	78	4	5.951742	
7	77	3	8.555327	
7	76	2	10.860021	
7	75	2	10.251352	
7	74	1	3.523469	
6	74	8	3.946834	
6	73	8	1.905444	
6	72	7	0.078509	
6	71	7	-0.813754	
6	70	6	3.445079	
6	69	6	9.515773	
6	68	5	11.998168	
6	67	5	3.019420	
6	67	4	2.530251	
6	66	3	10.266380	
6	65	2	6.409869	
6	65	1	5.206000	
5	65	14	0.228142	
5	64	13	4.508273	
5	64	12	4.694543	
5	63	11	2.664952	
5	63	10	2.616642	
5	62	9	2.888006	
5	62	8	3.065127	
5	61	7	2.587630	
5	61	6	2.881077	
5	60	5	7.691509	
5	59	4	3.943020	
5	59	3	3.927170	
5	58	2	4.181642	
5	58	1	4.155990	
4	58	9	2.594770	
4	57	8	4.531215	
4	57	7	5.386733	
4	56	6	17.283131	
4	55	5	19.541767	
4	54	4	21.196360	
4	53	4	3.787143	
4	52	3	22.121363	
4	51	2	8.322219	
4	50	1	11.041114	
3	50	10	4.261660	
3	49	10	5.120100	
3	48	9	19.552870	
3	47	8	11.611769	
3	46	7	19.001499	
3	45	6	4.618936	
3	44	5	1.716213	
3	44	4	0.280340	
3	43	3	1.006168	
3	43	2	-2.840606	
3	42	1	-5.293205	
2	42	13	0.312065	
2	42	12	-0.530210	
2	41	11	0.819638	
2	41	10	1.463405	
2	40	9	0.445738	
2	40	8	0.116157	
2	39	7	1.314462	
2	39	6	1.092270	
2	38	5	0.671256	
2	38	4	0.417757	
2	37	3	1.259080	
2	37	2	1.210152	
2	36	1	1.642627	
1	36	6	3.059072	
1	36	5	6.151400	
1	35	4	8.593479	
1	35	3	11.524401	
1	34	2	21.240370	
1	33	2	19.984022	
1	32	1	6.209898	
