k	j	i	s	
10	89	6	-1.170576	
10	89	5	-1.347591	
10	88	4	-1.150775	
10	88	3	-1.096098	
10	87	2	-0.889540	
10	87	1	-0.702927	
9	87	9	-0.520537	
9	86	8	0.146668	
9	86	7	1.107573	
9	85	6	1.205574	
9	84	5	1.001479	
9	83	4	4.917157	
9	82	3	3.952622	
9	81	3	2.777244	
9	80	2	-4.472969	
9	79	2	-2.634345	
9	78	1	-8.777711	
8	78	7	-7.349780	
8	77	7	-0.094772	
8	76	6	-1.258988	
8	75	6	-2.335721	
8	74	5	1.354583	
8	73	4	-0.818448	
8	73	3	-1.127755	
8	72	2	-1.862626	
8	71	2	-0.209441	
8	70	1	-2.805881	
7	70	9	-2.175184	
7	69	9	-1.380974	
7	68	8	-1.510099	
7	67	8	-0.537479	
7	66	7	0.214770	
7	65	7	1.795830	
7	64	6	3.162735	
7	63	5	3.386991	
7	62	4	6.157680	
7	61	3	3.968345	
7	60	2	2.021880	
7	59	2	3.163261	
7	58	1	1.213197	
6	58	8	-0.527052	
6	57	8	1.248033	
6	56	7	-1.184692	
6	55	7	2.075810	
6	54	6	-1.350178	
6	53	6	5.326624	
6	52	5	5.902090	
6	51	5	4.996542	
6	50	4	7.326662	
6	49	4	8.363698	
6	48	3	11.389268	
6	47	3	11.381589	
6	46	2	7.052446	
6	46	1	7.080976	
5	46	14	4.811232	
5	45	13	4.629929	
5	45	12	4.599751	
5	44	11	4.605167	
5	44	10	4.676435	
5	43	9	5.470078	
5	43	8	5.428485	
5	42	7	6.649733	
5	42	6	6.766533	
5	41	5	6.681933	
5	41	4	6.741688	
5	40	3	13.021643	
5	39	2	5.862454	
5	39	1	5.782634	
4	39	9	4.369327	
4	38	8	6.316544	
4	38	7	9.932884	
4	37	6	24.280020	
4	36	5	16.798428	
4	35	4	22.545145	
4	34	3	15.820417	
4	33	2	18.110941	
4	32	1	5.444626	
3	32	10	0.825100	
3	31	10	-2.738791	
3	30	9	3.386194	
3	29	8	2.655818	
3	28	7	11.982313	
3	27	7	-0.383401	
3	26	6	7.286996	
3	25	6	3.569110	
3	25	5	3.298837	
3	24	4	5.518149	
3	23	3	6.197751	
3	22	2	3.687222	
3	21	2	3.566080	
3	21	1	6.078821	
2	21	13	1.141736	
2	20	12	-1.949246	
2	20	11	-1.739672	
2	19	10	-1.527130	
2	19	9	-1.871357	
2	18	8	-2.487727	
2	18	7	-2.304636	
2	17	6	-1.832976	
2	17	5	-1.753115	
2	16	4	-1.583188	
2	16	3	-1.414554	
2	15	2	-3.442324	
2	15	1	-2.658662	
1	15	6	-7.140627	
1	14	5	-6.385138	
1	14	4	-5.759855	
1	13	3	-6.870191	
1	13	2	-4.505851	
1	12	1	-7.247552	
