k	j	i	s	
10	66	6	2.652845	
10	65	5	1.601558	
10	64	4	1.690140	
10	63	4	1.639994	
10	62	3	4.267304	
10	61	3	1.762149	
10	60	2	1.616612	
10	60	1	1.866448	
9	60	9	0.617332	
9	59	8	-0.523061	
9	58	7	-0.252432	
9	58	6	-0.684539	
9	57	5	-1.003941	
9	57	4	-1.269018	
9	56	3	-1.541683	
9	56	2	-2.153628	
9	55	1	-4.972189	
8	55	7	-2.014123	
8	55	6	-2.558328	
8	54	5	-3.352706	
8	54	4	-2.514439	
8	53	3	-2.785948	
8	53	2	-2.429073	
8	52	1	-3.554827	
7	52	9	0.975954	
7	52	8	1.048938	
7	51	7	2.346249	
7	51	6	2.976437	
7	50	5	6.002349	
7	49	4	6.076309	
7	48	3	6.853374	
7	47	3	8.455709	
7	46	2	8.453492	
7	45	2	0.433912	
7	44	1	0.446953	
6	44	8	-1.546072	
6	43	8	-5.989429	
6	42	7	2.205835	
6	41	7	0.792980	
6	40	6	6.637256	
6	39	6	2.287636	
6	38	5	9.111728	
6	37	5	2.997678	
6	37	4	1.642062	
6	36	3	11.000535	
6	35	2	4.498695	
6	35	1	3.871632	
5	35	14	2.361899	
5	34	13	2.437517	
5	34	12	2.840798	
5	33	11	3.235258	
5	33	10	3.255833	
5	32	9	4.069078	
5	32	8	3.946375	
5	31	7	4.609760	
5	31	6	4.714682	
5	30	5	4.686345	
5	30	4	4.758110	
5	29	3	9.785906	
5	28	2	4.072821	
5	28	1	4.069682	
4	28	9	3.046025	
4	27	8	3.994374	
4	27	7	5.070195	
4	26	6	21.603809	
4	25	5	13.001423	
4	24	4	16.335615	
4	23	4	8.011149	
4	22	3	31.788881	
4	21	2	15.854264	
4	20	1	17.904673	
3	20	10	-0.991203	
3	19	10	-4.014284	
3	18	9	18.247765	
3	17	8	7.271652	
3	16	7	25.223541	
3	15	6	8.031373	
3	14	5	4.906865	
3	13	5	7.365518	
3	12	4	9.610250	
3	11	3	7.703757	
3	10	2	11.253865	
3	9	2	4.682083	
3	9	1	6.424892	
2	9	13	4.542062	
2	8	12	5.219491	
2	7	11	4.662318	
2	6	10	1.492614	
2	6	9	1.350886	
2	5	8	-0.842955	
2	5	7	-0.525712	
2	4	6	-0.879771	
2	4	1	7.575394	
1	4	6	-11.903426	
1	4	1	14.956390	
