k	j	i	s	
10	76	6	3.537607	
10	75	6	2.248839	
10	74	5	2.554267	
10	73	5	4.295074	
10	72	4	6.330703	
10	71	4	4.969846	
10	70	3	4.156675	
10	69	3	6.324045	
10	68	2	5.433576	
10	67	2	2.846880	
10	67	1	3.105275	
9	67	9	3.278460	
9	66	8	5.073303	
9	65	8	10.519881	
9	64	7	7.856735	
9	63	6	4.456511	
9	63	5	4.316795	
9	62	4	5.698781	
9	61	3	8.552400	
9	60	2	9.513552	
9	59	1	8.050813	
8	59	7	-2.036740	
8	59	6	-4.018923	
8	58	5	-2.008578	
8	58	4	-3.457045	
8	57	3	-6.012515	
8	57	2	-6.257286	
8	56	1	-8.736200	
7	56	9	-0.682087	
7	56	8	-0.621757	
7	55	7	-1.251458	
7	55	6	-0.326843	
7	54	5	-1.978877	
7	54	4	-2.665748	
7	53	3	-1.714426	
7	53	2	-2.704188	
7	52	1	-3.466733	
6	52	8	2.280153	
6	52	7	2.409704	
6	51	6	2.551591	
6	50	5	4.800861	
6	49	4	5.951573	
6	48	3	10.145007	
6	47	2	3.051431	
6	47	1	3.808772	
5	47	14	1.768409	
5	46	13	1.954631	
5	45	12	3.498933	
5	45	11	2.791525	
5	44	10	3.765898	
5	44	9	3.535726	
5	43	8	4.266376	
5	43	7	4.067976	
5	42	6	4.452151	
5	42	5	4.542994	
5	41	4	4.471203	
5	41	3	4.442359	
5	40	2	3.771767	
5	40	1	3.774532	
4	40	9	3.222954	
4	39	8	5.075954	
4	39	7	9.141369	
4	38	6	20.434479	
4	37	5	12.448910	
4	36	4	18.058470	
4	35	4	5.248518	
4	35	3	5.041067	
4	34	2	14.292382	
4	33	1	2.197463	
3	33	10	0.873438	
3	33	9	-3.386760	
3	32	8	-4.461644	
3	32	7	2.054249	
3	31	6	1.628127	
3	30	5	4.674298	
3	29	4	-1.450722	
3	29	3	-0.547177	
3	28	2	0.224239	
3	27	1	-5.154248	
2	27	13	-1.094556	
2	26	12	2.233893	
2	25	11	-0.090393	
2	25	10	-0.459062	
2	24	9	0.282330	
2	24	8	0.300035	
2	23	7	-0.379922	
2	23	6	-0.218332	
2	22	5	1.168532	
2	22	4	1.038728	
2	21	3	0.059602	
2	21	2	-0.400242	
2	20	1	-0.927048	
1	20	6	6.831451	
1	19	6	6.329171	
1	19	5	5.527386	
1	18	4	17.717426	
1	17	3	19.227009	
1	16	2	15.862248	
1	15	2	17.699100	
1	14	1	4.708773	
