k	j	i	s	
10	74	6	0.947912	
10	73	5	0.555948	
10	73	4	0.262459	
10	72	3	0.626267	
10	72	2	0.710033	
10	71	1	0.079857	
9	71	9	0.455008	
9	71	8	-0.180437	
9	70	7	-0.528673	
9	70	6	0.301263	
9	69	5	-0.531519	
9	69	4	-0.737781	
9	68	3	-1.857640	
9	68	2	-2.142781	
9	67	1	-1.369028	
8	67	7	-1.972095	
8	67	6	-1.557102	
8	66	5	-0.905122	
8	66	4	0.072908	
8	65	3	1.499665	
8	64	2	1.470215	
8	63	2	1.510644	
8	62	1	-2.651186	
7	62	9	2.020846	
7	61	9	5.176792	
7	60	8	2.404878	
7	59	7	7.019322	
7	58	6	3.876543	
7	57	5	6.603487	
7	56	4	3.487617	
7	55	4	3.740503	
7	54	3	1.000120	
7	53	3	3.545091	
7	52	2	6.507238	
7	51	2	-2.696615	
7	50	1	1.556950	
6	50	8	-2.194823	
6	49	8	2.925181	
6	48	7	4.812619	
6	47	7	8.557542	
6	46	6	11.673012	
6	45	5	10.603285	
6	44	4	12.663061	
6	43	3	13.881463	
6	42	2	8.177055	
6	42	1	7.240214	
5	42	14	3.014380	
5	41	13	2.503571	
5	41	12	2.806180	
5	40	11	3.187022	
5	40	10	3.272434	
5	39	9	3.003206	
5	39	8	3.012059	
5	38	7	4.773519	
5	38	6	4.852138	
5	37	5	5.863973	
5	37	4	5.829199	
5	36	3	6.501380	
5	36	2	6.655331	
5	35	1	10.205173	
4	35	9	3.085322	
4	35	8	3.098109	
4	34	7	25.505323	
4	33	6	14.795229	
4	32	5	24.072090	
4	31	4	15.842727	
4	30	3	0.642533	
4	29	2	13.884708	
4	28	1	-20.485302	
3	28	10	-10.464572	
3	27	10	1.257262	
3	26	9	-13.811217	
3	25	9	12.376418	
3	24	8	0.533596	
3	23	7	18.503277	
3	22	6	3.284486	
3	22	5	3.121751	
3	21	4	6.460883	
3	21	3	4.073952	
3	20	2	3.900350	
3	20	1	0.608336	
2	20	13	1.699139	
2	19	12	1.320601	
2	19	11	0.771862	
2	18	10	1.387216	
2	18	9	0.995182	
2	17	8	1.967945	
2	17	7	1.590737	
2	16	6	1.583059	
2	16	5	1.227816	
2	15	4	0.749913	
2	15	3	1.000025	
2	14	2	2.125184	
2	14	1	2.867572	
1	14	6	2.076866	
1	13	5	2.294800	
1	13	4	5.231520	
1	12	3	2.382011	
1	11	2	8.761683	
1	10	1	0.464996	
