k	j	i	s	
10	85	6	0.571214	
10	84	5	-0.174427	
10	84	4	-0.257547	
10	83	3	2.163669	
10	83	2	2.113803	
10	82	1	1.238747	
9	82	9	0.924079	
9	82	8	-2.302523	
9	81	7	-0.276034	
9	81	6	-0.769102	
9	80	5	-2.298511	
9	80	4	-2.835715	
9	79	3	-2.100148	
9	79	2	-1.663850	
9	78	1	-4.999656	
8	78	7	-4.254683	
8	78	6	-4.360159	
8	77	5	-3.393721	
8	77	4	-1.807878	
8	76	3	-3.412212	
8	76	2	-3.281554	
8	75	1	-4.213796	
7	75	9	0.059045	
7	75	8	0.174990	
7	74	7	0.347582	
7	74	6	0.476551	
7	73	5	1.524771	
7	73	4	1.005272	
7	72	3	3.581551	
7	71	3	4.123899	
7	70	2	3.281930	
7	69	2	1.404802	
7	69	1	2.723673	
6	69	8	-0.886990	
6	68	7	-1.981057	
6	67	6	0.898736	
6	66	5	-0.324541	
6	65	5	0.309098	
6	64	4	0.551140	
6	63	4	-0.120157	
6	62	3	1.377118	
6	62	2	1.098896	
6	61	1	-2.175269	
5	61	14	1.291769	
5	61	13	1.581518	
5	60	12	1.772722	
5	59	12	2.713685	
5	58	11	1.091373	
5	57	11	-0.104947	
5	56	10	0.196691	
5	56	9	0.225852	
5	55	8	-4.096640	
5	54	7	0.782902	
5	53	7	1.878633	
5	53	6	1.723006	
5	52	5	7.349063	
5	51	4	1.651702	
5	51	3	1.246078	
5	50	2	2.579376	
5	49	1	-2.790213	
4	49	9	1.375239	
4	49	8	1.129300	
4	48	7	3.141761	
4	48	6	-1.196365	
4	47	5	1.657071	
4	47	4	1.005718	
4	46	3	-16.666080	
4	46	2	-9.125077	
4	45	1	-41.666103	
3	45	10	0.369930	
3	45	9	8.081415	
3	44	8	4.133499	
3	43	7	21.729715	
3	42	6	4.387650	
3	42	5	4.579826	
3	41	4	16.738934	
3	40	3	12.606816	
3	39	2	6.068230	
3	39	1	6.556332	
2	39	13	0.816024	
2	38	12	-0.333848	
2	38	11	-0.744307	
2	37	10	-1.570310	
2	37	9	-2.081028	
2	36	8	-2.384738	
2	36	7	-2.423075	
2	35	6	-1.926747	
2	35	5	-1.760945	
2	34	4	-1.513479	
2	34	3	-1.050981	
2	33	2	-2.372138	
2	33	1	-1.781697	
1	33	6	1.570945	
1	32	5	6.159205	
1	32	4	12.200375	
1	31	3	8.557096	
1	30	2	23.028696	
1	29	1	5.561873	
