k	j	i	s	
10	80	6	1.738126	
10	79	5	0.949490	
10	78	4	1.644885	
10	77	3	0.712966	
10	77	2	0.657112	
10	76	1	-0.258936	
9	76	9	0.158738	
9	75	9	-0.510468	
9	75	8	-1.109338	
9	74	7	1.013495	
9	74	6	0.614299	
9	73	5	-2.056174	
9	73	4	-1.512705	
9	72	3	0.907133	
9	71	3	0.454990	
9	70	2	0.655269	
9	69	2	-3.662093	
9	68	1	1.590263	
8	68	7	-0.415089	
8	67	7	-2.938012	
8	66	6	-3.907906	
8	65	6	-2.166701	
8	64	5	1.025919	
8	63	4	-2.171063	
8	62	3	-1.930745	
8	62	2	-2.171327	
8	61	1	-8.739662	
7	61	9	-1.973221	
7	61	8	-1.613682	
7	60	7	-1.850325	
7	60	6	-2.547273	
7	59	5	-0.056918	
7	59	4	-0.187353	
7	58	3	-0.714421	
7	57	3	-0.772831	
7	56	2	1.117669	
7	55	2	-3.718418	
7	54	1	-1.502564	
6	54	8	-5.123737	
6	53	7	0.126133	
6	53	6	0.068933	
6	52	5	-1.634039	
6	52	4	-3.537353	
6	51	3	-1.640945	
6	51	2	-3.235305	
6	50	1	-6.882773	
5	50	14	1.124286	
5	50	13	-0.892360	
5	49	12	1.029837	
5	49	11	-0.302190	
5	48	10	0.318043	
5	48	9	0.097136	
5	47	8	1.267852	
5	47	7	1.301125	
5	46	6	1.809240	
5	46	5	1.753414	
5	45	4	2.276974	
5	45	3	2.242859	
5	44	2	1.248949	
5	44	1	1.268553	
4	44	9	2.271932	
4	43	8	3.382355	
4	43	7	9.646386	
4	42	6	11.510828	
4	41	5	6.282206	
4	40	4	-1.217728	
4	40	3	-11.104222	
4	39	2	10.239484	
4	38	1	-22.382904	
3	38	10	-4.151334	
3	37	9	-8.081867	
3	36	8	-17.116827	
3	35	7	10.522613	
3	34	6	-6.713360	
3	33	6	12.591466	
3	32	5	20.319929	
3	31	4	23.291393	
3	30	3	20.473358	
3	29	3	8.605888	
3	28	2	8.305389	
3	28	1	10.752740	
2	28	13	1.113839	
2	27	12	-0.937565	
2	27	11	-1.022296	
2	26	10	-1.279349	
2	26	9	-2.000717	
2	25	8	-2.197157	
2	25	7	-2.255373	
2	24	6	-1.708127	
2	24	5	-1.553902	
2	23	4	-0.935260	
2	23	3	-0.331143	
2	22	2	-1.739208	
2	22	1	-1.279964	
1	22	6	-0.491031	
1	21	5	-5.996750	
1	20	4	21.078875	
1	19	4	4.584700	
1	19	3	1.822963	
1	18	2	21.635269	
1	17	2	9.252155	
1	16	1	-11.716409	
