k	j	i	s	
10	121	6	-0.317156	
10	121	5	-0.456018	
10	120	4	-0.307036	
10	120	3	-0.016944	
10	119	2	0.729829	
10	119	1	0.805291	
9	119	9	0.870668	
9	118	8	1.180197	
9	118	7	2.143817	
9	117	6	6.072900	
9	116	5	3.067370	
9	115	4	6.124346	
9	114	3	8.805319	
9	113	3	22.155874	
9	112	2	16.560755	
9	111	2	3.601900	
9	111	1	8.471713	
8	111	7	3.351325	
8	110	6	-5.389191	
8	109	5	9.977404	
8	108	4	10.763437	
8	107	4	7.331640	
8	106	3	6.844280	
8	105	3	5.633758	
8	104	2	4.766081	
8	103	2	6.497525	
8	102	1	2.955102	
7	102	9	3.572687	
7	101	9	5.582058	
7	100	8	5.017654	
7	99	8	3.660057	
7	98	7	3.876688	
7	97	7	7.861250	
7	96	6	9.540072	
7	95	6	4.693600	
7	94	5	-0.975801	
7	93	5	-1.991798	
7	92	4	-2.525232	
7	91	4	-4.587630	
7	90	3	0.174192	
7	89	3	-5.112457	
7	88	2	2.672652	
7	87	2	-0.617678	
7	86	1	9.428926	
6	86	8	6.144825	
6	85	8	1.995246	
6	84	7	9.266558	
6	83	7	2.640003	
6	82	6	9.858411	
6	81	6	11.376324	
6	80	5	8.605385	
6	79	4	12.597805	
6	78	3	9.599787	
6	77	3	11.386264	
6	76	2	11.261011	
6	75	2	4.059761	
6	75	1	4.718233	
5	75	14	0.883207	
5	74	13	0.971813	
5	74	12	1.241413	
5	73	11	1.677300	
5	73	10	1.651062	
5	72	9	4.261998	
5	71	8	5.144178	
5	70	7	6.076522	
5	69	7	6.926926	
5	68	6	8.313414	
5	67	6	8.359325	
5	66	5	10.189628	
5	65	5	8.975085	
5	64	4	9.957935	
5	63	4	5.746091	
5	62	3	6.437696	
5	61	3	4.662019	
5	60	2	6.407795	
5	59	2	4.532377	
5	58	1	6.174519	
4	58	9	-0.510255	
4	58	8	-2.774995	
4	57	7	-4.040612	
4	57	6	-1.811298	
4	56	5	-5.635042	
4	55	4	8.353330	
4	54	3	22.393301	
4	53	2	3.242669	
4	53	1	-0.455698	
3	53	10	-0.104756	
3	52	9	-3.939811	
3	52	8	-0.299823	
3	51	7	3.673569	
3	51	6	7.242263	
3	50	5	14.156506	
3	49	4	11.953213	
3	48	3	4.018242	
3	47	3	9.243477	
3	46	2	11.200374	
3	45	2	7.631083	
3	44	1	7.884191	
2	44	13	4.686160	
2	43	12	4.360169	
2	42	11	6.078623	
2	41	11	5.781198	
2	40	10	2.219602	
2	40	9	2.171509	
2	39	8	2.154308	
2	39	7	2.215519	
2	38	6	2.141904	
2	38	5	2.175144	
2	37	4	6.017297	
2	36	3	6.342746	
2	35	3	6.152689	
2	34	2	5.465873	
2	33	1	2.964736	
1	33	6	0.035121	
1	33	5	0.647596	
1	32	4	12.097048	
1	31	3	16.819555	
1	30	2	18.812990	
1	29	2	15.324604	
1	28	1	7.993327	
