k	j	i	s	
10	121	6	-0.311276	
10	121	5	-0.449024	
10	120	4	-0.302881	
10	120	3	-0.014127	
10	119	2	0.738289	
10	119	1	0.814309	
9	119	9	0.876943	
9	118	8	1.203980	
9	118	7	2.168245	
9	117	6	6.091887	
9	116	5	3.104356	
9	115	4	6.185423	
9	114	3	8.572164	
9	113	3	22.132648	
9	112	2	16.687008	
9	111	2	3.680429	
9	111	1	8.548758	
8	111	7	3.386222	
8	110	6	-5.521506	
8	109	5	9.906968	
8	108	4	10.650332	
8	107	4	7.262064	
8	106	3	6.846893	
8	105	3	5.636821	
8	104	2	4.807138	
8	103	2	6.471559	
8	102	1	2.902566	
7	102	9	3.631485	
7	101	9	5.630342	
7	100	8	5.099535	
7	99	8	3.701681	
7	98	7	4.016995	
7	97	7	7.990161	
7	96	6	9.562016	
7	95	6	4.845657	
7	94	5	-0.999196	
7	93	5	-1.839921	
7	92	4	-2.497612	
7	91	4	-4.639812	
7	90	3	0.349583	
7	89	3	-5.127468	
7	88	2	2.569390	
7	87	2	-0.679583	
7	86	1	9.477585	
6	86	8	6.155426	
6	85	8	2.007172	
6	84	7	9.241144	
6	83	7	2.568322	
6	82	6	9.842605	
6	81	6	11.319480	
6	80	5	8.596910	
6	79	4	12.576142	
6	78	3	9.590317	
6	77	3	11.382007	
6	76	2	11.258286	
6	75	2	4.059845	
6	75	1	4.719995	
5	75	14	0.880334	
5	74	13	0.971502	
5	74	12	1.240141	
5	73	11	1.677087	
5	73	10	1.650257	
5	72	9	4.261590	
5	71	8	5.141896	
5	70	7	6.074798	
5	69	7	6.923071	
5	68	6	8.308878	
5	67	6	8.354890	
5	66	5	10.185098	
5	65	5	8.971585	
5	64	4	9.952169	
5	63	4	5.742343	
5	62	3	6.430148	
5	61	3	4.657944	
5	60	2	6.401328	
5	59	2	4.527306	
5	58	1	6.168532	
4	58	9	-0.508997	
4	58	8	-2.774946	
4	57	7	-4.034796	
4	57	6	-1.802708	
4	56	5	-5.610171	
4	55	4	8.359155	
4	54	3	22.520746	
4	53	2	3.196626	
4	53	1	-0.455662	
3	53	10	-0.102140	
3	52	9	-3.941830	
3	52	8	-0.279282	
3	51	7	3.701746	
3	51	6	7.287404	
3	50	5	14.360404	
3	49	4	12.007902	
3	48	3	4.193893	
3	47	3	9.283192	
3	46	2	11.167245	
3	45	2	7.601275	
3	44	1	7.939818	
2	44	13	4.679561	
2	43	12	4.333293	
2	42	11	6.052309	
2	41	11	5.763602	
2	40	10	2.211042	
2	40	9	2.163044	
2	39	8	2.145304	
2	39	7	2.207408	
2	38	6	2.136712	
2	38	5	2.172503	
2	37	4	6.012144	
2	36	3	6.345958	
2	35	3	6.156557	
2	34	2	5.477999	
2	33	1	2.972873	
1	33	6	0.030044	
1	33	5	0.641829	
1	32	4	12.098524	
1	31	3	16.821249	
1	30	2	18.793299	
1	29	2	15.335277	
1	28	1	7.969114	
