k	j	i	s	
10	102	6	2.433992	
10	101	6	-0.709046	
10	100	5	2.516906	
10	99	5	-0.358178	
10	98	4	5.929180	
10	97	4	1.238366	
10	96	3	5.770932	
10	95	3	2.586389	
10	94	2	1.165393	
10	93	2	1.928049	
10	92	1	1.513853	
9	92	9	-0.196468	
9	91	9	2.039474	
9	90	8	1.912696	
9	89	7	4.978601	
9	88	6	5.847744	
9	87	5	12.436895	
9	86	4	2.782552	
9	85	4	12.838196	
9	84	3	13.769827	
9	83	3	23.078600	
9	82	2	8.260029	
9	81	2	4.962599	
9	81	1	9.548122	
8	81	7	5.167048	
8	80	6	-3.817503	
8	79	6	11.409968	
8	78	5	6.398278	
8	77	5	2.243446	
8	76	4	3.547707	
8	75	4	3.463165	
8	74	3	2.106853	
8	73	3	0.300771	
8	72	2	-0.647341	
8	71	2	-1.680613	
8	70	1	-0.040342	
7	70	9	-2.927641	
7	69	9	-3.790048	
7	68	8	-2.387767	
7	67	7	-0.357716	
7	66	6	4.266335	
7	65	6	0.532237	
7	64	5	1.044288	
7	63	5	-2.801064	
7	62	4	-4.551628	
7	61	4	-0.667005	
7	60	3	-3.656409	
7	59	3	0.787372	
7	58	2	-6.460526	
7	57	2	-1.661658	
7	56	1	-6.955928	
6	56	8	-3.927757	
6	55	8	6.517539	
6	54	7	-0.981588	
6	53	7	-1.284750	
6	52	6	-0.744038	
6	51	6	-1.085556	
6	50	5	6.028860	
6	49	5	11.573508	
6	48	4	8.423428	
6	47	4	17.161909	
6	46	3	12.949287	
6	45	3	16.408472	
6	44	2	14.106792	
6	43	2	5.270948	
6	43	1	6.578155	
5	43	14	2.967313	
5	42	13	3.436704	
5	42	12	3.918235	
5	41	11	4.971568	
5	41	10	5.034635	
5	40	9	5.262832	
5	40	8	5.418107	
5	39	7	11.681186	
5	38	6	10.079449	
5	37	6	8.480322	
5	36	5	9.882156	
5	35	4	4.467490	
5	35	3	4.364128	
5	34	2	5.953065	
5	34	1	5.669106	
4	34	9	1.737150	
4	33	8	-2.517871	
4	33	7	-5.632694	
4	32	6	-6.146078	
4	32	5	0.427052	
4	31	4	-7.206409	
4	30	3	54.285645	
4	29	2	-4.053300	
4	28	1	57.885021	
3	28	10	-4.556826	
3	27	10	-4.001897	
3	26	9	39.725941	
3	25	8	-3.571026	
3	24	7	53.844112	
3	23	6	4.043314	
3	23	5	5.463580	
3	22	4	15.540485	
3	21	3	15.389460	
3	20	2	15.916498	
3	19	2	6.295028	
3	19	1	7.887432	
2	19	13	2.816123	
2	18	12	4.130280	
2	17	12	6.570307	
2	16	11	5.778376	
2	15	10	1.667033	
2	15	9	1.574879	
2	14	8	1.554170	
2	14	7	1.559708	
2	13	6	2.257744	
2	13	5	2.502536	
2	12	4	4.503146	
2	11	3	3.213316	
2	10	2	3.428731	
2	9	2	0.234822	
2	9	1	0.875589	
1	9	6	-1.464441	
1	8	5	2.164009	
1	7	4	8.080811	
1	6	3	25.304264	
1	5	2	9.385209	
1	4	2	34.593609	
1	4	1	21.884817	
