k	j	i	s	
10	99	6	2.110218	
10	98	5	1.865625	
10	97	5	1.419078	
10	96	4	2.925604	
10	95	4	2.562918	
10	94	3	3.072714	
10	93	3	1.648976	
10	92	2	1.712994	
10	91	2	1.441387	
10	90	1	2.570110	
9	90	9	0.560054	
9	89	9	1.868770	
9	88	8	0.934078	
9	88	7	1.218105	
9	87	6	9.528049	
9	86	5	6.075376	
9	85	5	10.137520	
9	84	4	12.540989	
9	83	3	19.204834	
9	82	2	23.701626	
9	81	2	6.815221	
9	80	1	14.324491	
8	80	7	5.383172	
8	79	7	1.955214	
8	78	6	8.627510	
8	77	6	5.099467	
8	76	5	3.862475	
8	75	5	2.663471	
8	74	4	5.537291	
8	73	4	5.283462	
8	72	3	2.247981	
8	71	3	3.049619	
8	70	2	2.238489	
8	69	2	1.971061	
8	68	1	3.256182	
7	68	9	-1.535856	
7	67	8	-2.449141	
7	66	7	2.810627	
7	65	7	-2.759291	
7	64	6	-3.999644	
7	63	6	-0.495785	
7	62	5	-7.423706	
7	61	5	-3.040314	
7	60	4	-0.842885	
7	59	4	-2.545302	
7	58	3	8.586460	
7	57	3	-8.271917	
7	56	2	6.654508	
7	55	2	-1.849057	
7	54	1	7.608617	
6	54	8	10.403418	
6	53	8	9.107924	
6	52	7	8.532161	
6	51	7	7.949037	
6	50	6	14.260550	
6	49	6	4.895706	
6	49	5	3.190440	
6	48	4	10.112461	
6	47	3	7.744211	
6	46	2	11.341544	
6	45	2	4.267147	
6	45	1	5.009495	
5	45	14	0.829498	
5	44	13	1.033650	
5	44	12	1.321102	
5	43	11	4.502139	
5	42	10	4.429567	
5	41	10	5.755449	
5	40	9	5.879231	
5	39	8	7.793627	
5	38	7	8.179845	
5	37	7	9.428089	
5	36	6	7.984963	
5	35	5	6.777319	
5	34	4	7.375699	
5	33	4	7.146171	
5	32	3	5.409755	
5	31	3	6.979687	
5	30	2	8.467577	
5	29	2	4.553817	
5	29	1	3.851330	
4	29	9	-0.627079	
4	28	8	-0.475854	
4	28	7	-2.290464	
4	27	6	-6.400699	
4	27	5	-5.105655	
4	26	4	7.930262	
4	25	3	17.195889	
4	24	2	7.039637	
4	23	2	-5.749958	
4	23	1	11.444615	
3	23	10	-3.650232	
3	22	9	10.744535	
3	21	9	7.052344	
3	21	8	-4.578702	
3	20	7	13.526071	
3	19	7	13.650201	
3	19	6	8.645492	
3	18	5	0.637150	
3	18	4	5.678159	
3	17	3	12.675224	
3	16	2	10.995580	
3	15	2	4.584664	
3	15	1	7.064256	
2	15	13	1.638086	
2	14	12	5.339041	
2	13	11	3.744563	
2	12	10	1.262973	
2	12	9	1.075722	
2	11	8	0.779604	
2	11	7	0.789823	
2	10	6	1.079609	
2	10	5	1.159604	
2	9	4	3.821189	
2	8	3	4.426466	
2	7	3	4.208603	
2	6	2	4.036747	
2	5	2	3.099141	
2	4	2	1.399654	
2	4	1	2.028233	
1	4	6	-1.846863	
1	4	1	-11.156023	
