k	j	i	s	
10	90	6	-0.020762	
10	90	5	-0.536485	
10	89	4	0.574492	
10	89	3	0.380101	
10	88	2	-0.245259	
10	88	1	-0.199913	
9	88	9	-0.574968	
9	87	8	1.485610	
9	87	7	2.500687	
9	86	6	2.779272	
9	85	5	4.926658	
9	84	4	4.179042	
9	83	4	7.105839	
9	82	3	5.635509	
9	81	3	6.665649	
9	80	2	3.383814	
9	79	2	4.753647	
9	78	1	1.914355	
8	78	7	3.338577	
8	77	6	1.745955	
8	76	5	0.670435	
8	75	5	-1.890478	
8	74	4	-0.882862	
8	73	4	-0.869377	
8	72	3	-1.461829	
8	71	3	-1.575009	
8	70	2	1.085166	
8	69	2	0.599236	
8	68	1	3.208475	
7	68	9	0.061338	
7	68	8	-0.689180	
7	67	7	-2.197680	
7	66	6	3.984383	
7	65	6	-2.309695	
7	64	5	-3.918384	
7	63	5	-1.539675	
7	62	4	2.063696	
7	61	4	-6.042620	
7	60	3	-2.520295	
7	59	3	-5.447074	
7	58	2	1.951296	
7	57	2	-0.337424	
7	56	1	0.407913	
6	56	8	3.965308	
6	55	8	-2.188630	
6	54	7	4.340004	
6	53	7	8.601051	
6	52	6	16.631100	
6	51	5	12.431719	
6	50	4	15.253353	
6	49	3	13.109826	
6	48	2	20.857677	
6	47	2	6.119196	
6	47	1	6.653883	
5	47	14	3.116577	
5	46	13	3.925088	
5	46	12	4.309378	
5	45	11	4.739484	
5	45	10	4.826560	
5	44	9	9.962499	
5	43	9	10.736643	
5	42	8	11.310513	
5	41	8	11.170133	
5	40	7	11.357669	
5	39	7	10.593550	
5	38	6	11.775784	
5	37	6	10.558134	
5	36	5	8.977340	
5	35	5	6.073772	
5	34	4	7.780188	
5	33	4	5.750888	
5	32	3	9.160002	
5	31	3	8.108782	
5	30	2	9.151845	
5	29	2	3.946663	
5	29	1	3.551652	
4	29	9	1.743492	
4	28	8	1.033332	
4	27	7	28.555122	
4	26	6	4.137000	
4	25	5	5.140441	
4	25	4	0.736122	
4	24	3	-22.255795	
4	24	2	-15.778909	
4	23	1	-67.345810	
3	23	10	1.065828	
3	23	9	13.085840	
3	22	8	-1.333789	
3	21	7	33.041470	
3	20	6	-0.192241	
3	20	5	2.318672	
3	19	4	4.558112	
3	19	3	6.588120	
3	18	2	7.730779	
3	17	2	2.190929	
3	17	1	4.109471	
2	17	13	2.751555	
2	16	12	8.314626	
2	15	11	9.183610	
2	14	10	3.414677	
2	14	9	3.332103	
2	13	8	3.226008	
2	13	7	3.433514	
2	12	6	3.337667	
2	12	5	3.482251	
2	11	4	2.842169	
2	11	3	2.815179	
2	10	2	2.934008	
2	10	1	2.641023	
1	10	6	1.530019	
1	9	5	4.426054	
1	8	4	6.124607	
1	7	4	17.712673	
1	6	3	13.813478	
1	5	2	22.498728	
1	4	2	7.037819	
1	4	1	9.660556	
