k	j	i	s	
10	102	6	2.908897	
10	101	6	-0.770348	
10	100	5	2.877606	
10	99	5	-0.664749	
10	98	4	6.120854	
10	97	4	1.209110	
10	96	3	5.747264	
10	95	3	2.563896	
10	94	2	1.184540	
10	93	2	1.936864	
10	92	1	1.530658	
9	92	9	-0.187668	
9	91	9	2.066860	
9	90	8	1.937915	
9	89	7	5.012845	
9	88	6	5.869961	
9	87	5	12.497622	
9	86	4	2.820635	
9	85	4	12.891120	
9	84	3	13.822404	
9	83	3	23.173904	
9	82	2	8.388643	
9	81	2	4.954836	
9	81	1	9.554072	
8	81	7	5.166286	
8	80	6	-3.657132	
8	79	6	11.441731	
8	78	5	6.325552	
8	77	5	2.332164	
8	76	4	3.590119	
8	75	4	3.500590	
8	74	3	2.269908	
8	73	3	0.271183	
8	72	2	-0.588666	
8	71	2	-1.620536	
8	70	1	-0.119228	
7	70	9	-2.952349	
7	69	9	-3.839474	
7	68	8	-2.440952	
7	67	7	-0.400278	
7	66	6	4.138189	
7	65	6	0.623925	
7	64	5	0.973843	
7	63	5	-2.789876	
7	62	4	-4.425439	
7	61	4	-0.701343	
7	60	3	-3.609668	
7	59	3	0.746594	
7	58	2	-5.817417	
7	57	2	-1.176907	
7	56	1	-6.599139	
6	56	8	-3.933703	
6	55	8	6.785520	
6	54	7	-1.488900	
6	53	7	-1.625209	
6	52	6	-0.585257	
6	51	6	-1.280797	
6	50	5	6.106863	
6	49	5	11.552981	
6	48	4	8.413812	
6	47	4	17.190226	
6	46	3	12.931442	
6	45	3	16.394981	
6	44	2	14.085340	
6	43	2	5.255194	
6	43	1	6.560411	
5	43	14	2.946054	
5	42	13	3.421465	
5	42	12	3.903776	
5	41	11	4.947016	
5	41	10	5.009228	
5	40	9	5.240538	
5	40	8	5.394094	
5	39	7	11.629888	
5	38	6	10.027757	
5	37	6	8.432619	
5	36	5	9.832067	
5	35	4	4.442383	
5	35	3	4.340043	
5	34	2	5.929901	
5	34	1	5.646820	
4	34	9	1.724424	
4	33	8	-2.529424	
4	33	7	-5.648123	
4	32	6	-6.167975	
4	32	5	0.402868	
4	31	4	-7.247207	
4	30	3	54.164413	
4	29	2	-3.950545	
4	28	1	57.809582	
3	28	10	-4.589779	
3	27	10	-4.028252	
3	26	9	39.762680	
3	25	8	-3.477587	
3	24	7	53.874126	
3	23	6	4.031769	
3	23	5	5.467650	
3	22	4	15.486680	
3	21	3	15.409559	
3	20	2	15.873930	
3	19	2	6.305069	
3	19	1	7.906469	
2	19	13	2.820130	
2	18	12	4.132633	
2	17	12	6.588638	
2	16	11	5.781832	
2	15	10	1.671465	
2	15	9	1.578344	
2	14	8	1.556863	
2	14	7	1.560969	
2	13	6	2.259376	
2	13	5	2.502985	
2	12	4	4.502101	
2	11	3	3.205925	
2	10	2	3.417184	
2	9	2	0.230928	
2	9	1	0.870958	
1	9	6	-1.459421	
1	8	5	2.180015	
1	7	4	8.074762	
1	6	3	25.327192	
1	5	2	9.563252	
1	4	2	34.492405	
1	4	1	21.924833	
