k	j	i	s	
10	120	6	5.355350	
10	119	6	1.214404	
10	118	5	1.066444	
10	117	5	3.252046	
10	116	4	4.150780	
10	115	3	5.038069	
10	114	2	7.875326	
10	113	2	2.840011	
10	113	1	2.835629	
9	113	9	-0.572028	
9	112	8	0.739747	
9	112	7	0.776003	
9	111	6	-0.725260	
9	111	5	-0.086089	
9	110	4	5.661805	
9	109	4	3.853527	
9	108	3	10.720398	
9	107	3	5.589482	
9	106	2	5.317918	
9	105	2	6.436826	
9	104	1	-2.199115	
8	104	7	-2.951811	
8	103	7	5.750151	
8	102	6	0.055016	
8	101	6	3.369073	
8	100	5	2.882510	
8	99	5	3.258605	
8	98	4	3.757012	
8	97	4	2.691236	
8	96	3	2.565841	
8	95	3	-0.640562	
8	94	2	1.609654	
8	93	2	-0.919053	
8	92	1	-0.239800	
7	92	9	-1.406985	
7	91	9	-1.204159	
7	91	8	-2.306192	
7	90	7	-1.438673	
7	89	7	-3.233380	
7	88	6	0.047389	
7	87	6	-1.004087	
7	86	5	-1.740502	
7	85	5	-7.056741	
7	84	4	-1.392843	
7	83	4	-4.369542	
7	82	3	-0.288022	
7	81	3	-5.023398	
7	80	2	-6.604586	
7	79	2	-8.360306	
7	78	1	-7.606540	
6	78	8	-5.343586	
6	77	8	1.846435	
6	76	7	-8.906464	
6	75	7	-6.617432	
6	74	6	-3.882626	
6	73	6	0.490181	
6	72	5	5.708500	
6	71	5	2.028760	
6	70	4	4.662734	
6	69	4	1.721203	
6	68	3	4.373167	
6	67	3	1.544784	
6	66	2	7.543413	
6	65	2	2.692158	
6	65	1	2.429968	
5	65	14	1.088072	
5	64	13	1.448665	
5	64	12	1.641615	
5	63	11	5.477010	
5	62	10	6.624716	
5	61	10	2.514733	
5	61	9	2.505699	
5	60	8	4.026167	
5	60	7	4.058948	
5	59	6	4.891775	
5	58	5	6.476451	
5	57	5	4.627331	
5	56	4	7.990975	
5	55	4	4.021365	
5	54	3	9.354053	
5	53	3	5.883005	
5	52	2	10.846993	
5	51	1	4.752271	
4	51	9	0.639458	
4	51	8	-1.538910	
4	50	7	18.503210	
4	49	7	10.196422	
4	48	6	-3.077580	
4	48	5	-1.892539	
4	47	4	3.341549	
4	46	3	-10.690844	
4	46	2	-7.058670	
4	45	1	-36.743214	
3	45	10	2.052145	
3	45	9	3.470859	
3	44	8	3.295387	
3	44	7	8.517584	
3	43	6	-0.289472	
3	42	5	-2.583498	
3	41	5	2.070194	
3	40	4	-0.191639	
3	39	3	0.850934	
3	39	2	-0.136942	
3	38	1	-3.164077	
2	38	13	6.902310	
2	37	13	10.214025	
2	36	12	9.737623	
2	35	11	9.274189	
2	34	10	4.463745	
2	34	9	4.444232	
2	33	8	4.761555	
2	33	7	4.684034	
2	32	6	9.503198	
2	31	6	11.040811	
2	30	5	10.306396	
2	29	4	8.820875	
2	28	3	7.544353	
2	27	2	4.606607	
2	27	1	4.112741	
1	27	6	0.444810	
1	26	5	13.800454	
1	25	4	27.028524	
1	24	3	24.129465	
1	23	3	24.678583	
1	22	2	15.547053	
1	21	2	12.071362	
1	20	1	-4.860927	
